ts,numsurveys,numrespondents,mipds_101,mipds_102,mipds_103,mipds_105,mipds_109,mipds_110,mipds_203,mipds_204,mipds_207,mipds_308,mipds_309,mipds_401,mipds_404,mipds_503,mipds_509,mipds_601,mipds_602,mipds_603,mipds_605,mipds_610,mipds_804,mipds_901,mipds_1001,mipds_1011,mipds_1012,mipde_101,mipde_102,mipde_103,mipde_105,mipde_108,mipde_109,mipde_110,mipde_501,mipde_502,mipde_504,mipdfp_506,mipdfp_601,mipdfp_602,mipdfp_603,mipdfp_604,mipdfp_605,mipdfp_606,mipdfp_608,mipdfp_610,mipdfp_701,mipdfp_702,mipdsp_201,mipdsp_202,mipdsp_203,mipdsp_204,mipdsp_205,mipdsp_207,mipdsp_208,mipdsp_210,mipdsp_211,mipdsp_212,mipdsp_217,mipd_1,mipd_2,mipd_3,mipd_4,mipd_5,mipd_6,mipd_7,mipd_8,mipd_9,mipd_10,mipd_11,mipd_12,mipd_13,mipd_14,mipd_15,cap_1,cap_2,cap_3,cap_4,cap_5,cap_6,cap_7,cap_8,cap_9,cap_10,cap_12,cap_13,cap_14,cap_15,cap_16,cap_17,cap_18,cap_19,cap_20,cap_21,cap_22,cap_23,cap_24
1984q2,2,2676,9.7,19.726,8.228,.323,1.893,0,.343,0,.953,0,0,1.492,.922,6.654,.896,6.603,2.028,6.711,8.538,2.015,.049,1.973,0,.837,.953,9.7,19.726,8.228,.323,0,1.893,0,0,6.654,2.354,.303,6.603,2.028,6.711,0,8.538,0,0,2.015,0,0,3.462,0,.343,0,0,.953,0,.64,0,0,0,41.237,5.3969998,0,2.414,10.207,25.895,0,.45699999,3.4230001,3.053,0,0,2.654,0,5.263,49.334999,0,0,0,0,.34299999,.38299999,.074,.89600003,0,2.414,5.3579998,0,.303,17.580999,.303,0,8.618,3.053,0,6.0770001,0,5.263
1984q3,4,5791,12.777,15.577,5.42,3.294,1.975,.099,.649,0,.219,.062,.093,1.755,.227,7.425,.086,4.66,1.037,7.436,5.427,.995,.082,5.066,.282,.735,1.219,12.777,15.577,5.42,3.294,0,1.975,.099,.42,7.425,1.458,.324,4.66,1.037,7.436,0,5.427,0,0,.995,0,.202,4.921,.148,.649,0,.26,.219,.104,.219,0,0,.26,40.172001,6.7800002,.155,1.982,9.4219999,19.555,.20200001,.21799999,5.5170002,3.0769999,0,0,6.421,.377,6.1230001,49.108002,.16500001,0,.032,0,.64899999,.13600001,.082,.086,0,1.982,6.1739998,0,0,14.224,0,.20200001,5.6550002,3.0769999,0,11.928,.377,6.1230001
1984q4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.069,7.2405002,.39999999,2.983,11.2,22.627501,.37850001,.226,4.2440001,2.7214999,0,0,6.622,.402,4.886,46.549501,.46850001,.0555,.222,0,.57499999,.17,.0495,.129,0,2.983,6.648,0,0,17.222,0,.37850001,5.7350001,2.7214999,.0065,10.7975,.402,4.886
1985q1,3,4563,9.682,11.457,4.57,3.895,1.733,.146,.501,.111,1.843,.212,.434,3.567,.418,11.79,.172,4.39,1.207,11.011,7.667,1.014,.017,2.07,.025,.504,1.164,9.682,11.457,4.57,3.895,0,1.733,.146,0,11.79,.603,.335,4.802,1.207,11.011,0,7.667,0,0,1.014,0,.555,3.022,.31,.501,.111,.201,1.843,.081,1.432,0,0,.201,31.966,7.7010002,.64499998,3.984,12.978,25.700001,.55500001,.234,2.971,2.3659999,0,0,6.823,.42699999,3.6489999,43.991001,.77200001,.111,.412,0,.50099999,.204,.017,.17200001,0,3.984,7.1220002,0,0,20.219999,0,.55500001,5.8150001,2.3659999,.013,9.6669998,.42699999,3.6489999
1985q2,2,3031,6.904,7.94,6.06,6.207,1.984,.23,.648,.092,1.328,.532,.42,3.639,2.168,7.429,.292,10.238,.112,8.277,5.447,.481,.114,3.349,.059,.26,1.075,6.904,7.94,6.06,6.207,0,1.984,.23,0,7.429,.779,.263,10.238,.112,8.277,0,5.447,0,0,.481,0,.433,1.453,.24,.648,.092,.314,1.328,.052,1.328,0,0,.314,29.656,5.77,.97000003,6.0219998,9.0030003,24.555,.433,.373,5.0999999,2.977,0,0,10.644,.764,3.734,37.500999,1.117,.30599999,.50199997,0,.648,.235,.114,.292,0,5.8080001,5.131,0,0,14.098,0,.433,10.72,2.977,.023,15.596,.764,3.734
1985q3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.762,8.7225001,.54750001,6.7035,13.4445,21.870501,.88000001,1.0545,5.9145,2.011,0,0,7.6200001,.65099999,2.82,40.165501,.63949999,1.036,.572,0,2.062,.1405,.057,.2235,0,6.5855,6.6299999,0,0,15.179,0,.88000001,6.8890002,2.011,.017,13.442,.65099999,2.82
1985q4,4,5996,5.523,11.517,3.785,3.718,1.171,.094,3.476,.065,.334,.083,.042,6.782,.581,9.011,.155,2.186,.546,6.279,7.929,.835,0,6.037,.118,.32,.377,5.523,11.517,3.785,3.718,0,1.171,.094,0,9.011,8.078,.132,2.222,.546,6.279,1.375,7.929,0,0,.835,0,1.327,4.969,.378,3.476,.065,.172,.334,.029,2.079,0,0,.172,25.868,11.675,.125,7.3850002,17.886,19.186001,1.327,1.7359999,6.7290001,1.045,0,0,4.5960002,.53799999,1.906,42.830002,.162,1.766,.64200002,0,3.4760001,.046,0,.155,0,7.3629999,8.1289997,0,0,16.26,0,1.327,3.0580001,1.045,.011,11.288,.53799999,1.906
1986q1,1,1569,4.78,5.297,5.271,10.594,1.508,.203,.598,.4,2.915,.296,.148,2.245,1.599,10.492,.7,5.088,.328,9.142,2.346,4.702,0,1.7,.218,.133,.356,4.78,5.297,5.271,10.594,0,1.508,.203,0,10.492,1.175,.781,5.088,.328,9.142,5.347,2.346,0,0,4.702,0,1.881,1.275,.755,.598,.4,.88,2.915,.285,2.915,0,0,.88,27.921,10.905,.44400001,4.0580001,15.475,26.952999,1.881,1.277,3.73,1.772,0,0,1.235,2.175,2.175,38.958,.44400001,1.678,3.109,0,.59799999,.214,0,.69999999,0,3.8440001,9.7550001,0,0,17.943001,0,1.881,9.79,1.772,0,4.9650002,2.175,2.175
1986q2,1,1494,5.844,11.651,5.844,0,.227,0,.752,2.9,3.638,0,0,1.306,1.005,6.48,0,6.762,1.714,6.136,5.519,2.923,1.148,2.489,0,1.008,1.008,5.844,11.651,5.844,0,0,.227,0,0,6.48,0,0,6.762,1.714,6.136,15.916,5.519,0,1.929,2.923,0,1.505,0,0,.752,2.9,.581,3.638,0,1.485,0,1.312,.581,23.565001,11.248,0,3.3150001,9.2790003,40.898998,1.505,1.2970001,2.4890001,2.7739999,0,.495,3.1340001,0,0,30.046,.495,3.904,2.7980001,0,.75199997,.149,1.148,0,0,2.3099999,6.2839999,1.312,0,29.285,0,1.505,11.614,2.7739999,0,5.6230001,0,0
1986q3,4,6376,5.168,13.113,7.66,3.498,3.306,.073,.426,4.011,5.051,.16,.055,1.238,5.159,6.125,.447,3.33,.749,4.907,5.292,1.341,.143,1.287,.092,.306,.345,5.168,13.113,7.66,3.498,0,3.306,.073,0,6.125,.357,.127,3.33,.749,4.907,1.638,5.292,0,.584,1.341,0,1.121,.683,.511,.426,4.011,.32,5.051,.02,4.632,0,.301,.32,32.837002,16.275,.26499999,11.873,7.9169998,17.841,1.1210001,.537,6.1230001,1.171,.044,.206,3.1719999,.30899999,.30899999,39.118999,.51700002,5.3870001,.98900002,0,.426,.31999999,.14300001,.447,0,10.599,11.609,.301,0,12.713,0,1.1210001,5.2550001,1.171,.017,9.25,.30899999,.30899999
1986q4,2,2681,4.86,12.147,4.86,0,2.564,0,1.029,.374,2.104,.186,0,1.913,9.309,7.24,.891,4.609,1.318,11.554,4.043,2.005,1.189,4.059,0,2.164,2.164,4.86,12.147,4.86,0,0,2.564,0,0,7.24,1.147,1.147,4.609,1.318,11.554,2.074,4.043,2.881,.894,2.005,0,.873,0,.568,1.029,.374,.464,2.104,0,2.047,0,.663,.464,24.441999,7.7119999,.37099999,12.271,11.117,29.379,.87300003,2.378,4.2540002,4.7540002,.29699999,.39899999,1.7539999,0,0,31.672001,.76999998,1.744,1.8380001,0,1.029,.86699998,1.189,.89099997,0,11.519,5.6459999,.66299999,.011,23.017,0,.87300003,7.5089998,4.7540002,0,6.0079999,0,0
1987q1,3,4299,5.569,10.325,5.377,3.445,2.635,.107,.505,3.155,3.981,.404,.422,1.536,5.74,6.099,.286,4.142,.921,3.124,5.501,.387,.053,2.145,.267,.195,1.249,5.569,10.325,5.377,3.445,0,2.635,.107,0,6.099,1.372,.676,4.142,.921,3.124,1.028,5.501,2.268,0,.387,0,.918,.561,.25,.505,3.155,.188,3.981,.024,3.981,0,0,.188,27.490999,12.834,.82599998,10.633,7.9180002,17.370001,.91799998,.90200001,7.2350001,3.8269999,0,0,8.1450005,.35600001,1.546,34.247002,.84500003,3.7590001,.16,0,.505,.30899999,.053,.28600001,0,10.709,9.2150002,0,0,13.517,0,.91799998,4.5289998,3.8269999,0,15.22,.35600001,1.546
1987q2,2,5815,7.957,4.283,3.506,8.566,1.511,.25,.737,.383,2.627,.392,.196,3.21,6.333,11.376,.321,4.913,.582,8.469,2.496,.622,0,1.715,.211,.132,.541,7.957,4.283,3.506,8.566,0,1.511,.25,0,11.376,4.709,2.246,4.913,.582,8.469,.696,2.496,1.117,0,.622,0,3.475,.858,.74,.737,.383,.569,2.627,.095,2.627,0,0,.569,26.202,9.2049999,.611,9.849,16.955999,18.895,3.4749999,2.4330001,4.079,3.444,0,0,1.288,1.781,1.781,39.861,.69499999,2.5250001,.551,0,.73699999,.52200001,0,.32100001,0,9.5430002,8.2639999,0,0,15.606,0,3.4749999,5.5359998,3.444,.075,5.2839999,1.781,1.781
1987q3,2,2769,4.897,10.437,6.771,.739,1.22,.121,.642,.499,3.304,.222,.168,.831,4.131,5.737,.875,6.528,.527,5.949,3.299,6.706,.526,1.801,0,1.801,1.179,4.897,10.437,6.771,.739,0,1.22,.121,1.988,7.724,.9,.9,6.528,.527,5.949,.976,3.299,2.28,1.44,6.752,0,2.224,.191,1.029,.642,.499,.619,3.304,.027,1.311,.351,1.493,.619,25.875,10.086,.461,5.0240002,12.508,27.750999,2.224,1.983,3.608,3.4949999,.51099998,.69099998,1.3660001,.30899999,4.1090002,35.613998,1.163,1.563,1.021,0,.64200002,.34099999,.52600002,.875,0,5.5339999,7.0739999,1.845,.066,13.931,0,2.224,14.721,3.4949999,.03,4.9190001,.30899999,4.1090002
1987q4,1,1502,6.317,6.272,2.307,0,1.51,0,.887,1.68,2.246,.109,.218,2.519,6.278,8.206,.54,12.672,0,4.704,4.704,0,.18,3.566,0,.193,1.729,6.317,6.272,2.307,0,0,1.51,0,0,8.206,0,0,12.672,0,4.704,.09,4.704,4.723,0,0,0,.713,.761,0,.887,1.68,0,2.246,0,2.246,0,0,0,16.804001,7.8200002,.32800001,8.9899998,8.7460003,26.892,.713,8.4440002,3.849,4.3369999,0,0,9.8120003,0,3.2639999,25.01,.32800001,9.1789999,0,0,.88700002,.95700002,.18000001,.54000002,0,9.0799999,5.2529998,0,0,14.221,0,.713,12.672,4.3369999,0,13.379,0,3.2639999
1988q1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.268001,9.6110003,.71349999,18.559,8.573,20.129,1.116,5.8095001,3.83,4.6269999,0,0,8.0005002,0,2.7624999,24.392,.71349999,7.1959999,0,0,1.1445,.97550002,.118,.44900002,0,18.635,6.0825,0,0,10.77,0,1.116,9.3594999,4.6269999,0,11.6585,0,2.7624999
1988q2,1,1507,7.536,5.3,1.285,0,1.544,0,1.402,3.088,2.798,.366,.733,2.545,25.584,8.042,.358,6.047,0,3.224,3.224,0,.056,3.749,0,.124,1.303,7.536,5.3,1.285,0,0,1.544,0,0,8.042,0,0,6.047,0,3.224,.55,3.224,.321,0,0,0,1.519,1.316,0,1.402,3.088,0,2.798,0,2.798,0,0,0,15.732,11.402,1.099,28.128,8.3999996,13.366,1.5190001,3.175,3.8110001,4.9169998,0,0,6.1890001,0,2.2609999,23.774,1.099,5.2129998,0,0,1.402,.99400002,.056,.35800001,0,28.190001,6.9120002,0,0,7.3189998,0,1.5190001,6.0469999,4.9169998,0,9.9379997,0,2.2609999
1988q3,3,3376,6.892,6.867,1.822,.433,.399,.012,.82,.35,1.161,.189,.227,5.059,18.197,9.67,.162,2.487,.249,5.214,1.204,1.37,.253,6.723,0,.978,.34,6.892,6.867,1.822,.433,0,.399,.012,1.092,10.762,.307,.307,2.487,.249,5.214,.042,1.204,.598,.297,1.37,.012,2.469,.205,.13,.82,.35,.124,1.161,0,.938,.394,.394,.124,16.910999,4.6409998,.41600001,23.528,12.489,11.461,2.4809999,7.631,7.4809999,2.023,.25099999,.15099999,7.0110002,0,3.526,28.712,.56699997,6.303,.16599999,0,.81999999,1.136,.25299999,.162,.046,23.757999,2.6359999,.78799999,.28,7.6139998,0,2.4690001,4.1659999,2.023,.15000001,14.426,0,3.526
1988q4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.540999,9.348,.83700001,21.8765,14.96,11.602,1.89,6.096,5.686,2.0695,.12549999,.15099999,4.6720001,.0315,5.115,29.6105,.98800001,5.779,.0975,0,1.2615,2.0885,.205,.1595,.096,20.582,3.9985,3.2804999,.1715,7.7319999,0,1.8840001,4.4519999,2.0695,.075,10.325,.0315,5.115
1989q1,3,3192,3.112,4.555,4.658,0,1.784,0,1.703,1.073,3.067,.151,1.107,2.208,14.926,8.751,.157,2.324,.188,2.019,3.961,1.772,.157,2.798,0,1.555,.03,3.112,4.555,4.658,0,0,1.784,0,3.707,12.458,1.08,.845,2.324,.188,2.019,.73,3.961,.108,.641,1.772,.188,1.111,.146,.394,1.703,1.073,.274,3.067,0,.787,2.44,3.333,.838,14.171,14.055,1.258,20.225,17.431,11.743,1.299,4.5609999,3.891,2.1159999,0,.15099999,2.3329999,.063,6.704,30.509001,1.409,5.2550001,.029,0,1.7029999,3.0409999,.15700001,.15700001,.146,17.406,5.3610001,5.7729998,.063,7.8499999,0,1.299,4.7379999,2.1159999,0,6.224,.063,6.704
1989q2,2,3363,12.701,1.83,.906,.097,0,0,4.853,0,1.095,0,0,1.519,37.663,13.073,0,1.304,0,2.852,1.33,0,0,1.486,0,0,0,12.701,1.83,.906,.097,0,0,0,0,13.073,0,0,1.304,0,2.852,0,1.33,0,0,0,0,.971,2.729,0,4.853,0,0,1.095,0,1.095,0,4.904,0,15.661,14.677,0,39.181999,13.073,5.4860001,.97100002,4.5310001,1.4859999,.54500002,0,0,1.691,1.348,1.348,28.733999,0,.34,0,0,4.8530002,4.191,0,0,0,39.181999,4.9190001,4.9039998,0,4.1820002,0,.97100002,1.304,.54500002,0,3.178,1.348,1.348
1989q3,7,11302,7.724,1.453,.839,.012,.203,0,1.189,2.273,1.631,.109,.399,4.209,43.055,7.084,.073,1.219,0,.666,.631,.072,.043,1.474,0,.37,.034,7.724,1.453,.839,.012,.035,.203,0,0,7.084,.022,.022,1.219,0,.666,.166,.631,.009,.119,.072,0,.581,1.564,0,1.189,2.273,.076,1.631,0,1.199,0,1.645,0,10.327,9.5760002,.50800002,48.657001,7.1789999,2.882,.58099997,9.4289999,2.263,1.335,0,.015,4.6880002,.47400001,2.086,17.375,.523,7.1279998,0,.035,1.189,4.6059999,.043,.073,0,48.619999,4.4689999,1.645,0,1.494,0,.58099997,1.41,1.335,0,6.9130001,.47400001,2.086
1989q4,3,5946,4.754,3.143,1.497,.032,1.027,0,5.401,0,.671,0,0,13.042,30.845,7.283,0,.815,0,1.241,.366,0,0,6.777,0,0,0,4.754,3.143,1.497,.032,0,1.027,0,0,7.283,1.027,0,.815,0,1.241,0,.366,0,0,0,0,1.251,1.765,0,5.401,0,0,.671,0,.671,0,.671,0,10.52,9.1789999,0,43.887001,8.3100004,2.4219999,1.251,10.709,7.3379998,1.841,0,0,3.339,.60100001,.60100001,18.83,0,4.3540001,0,0,5.401,6.3540001,0,0,0,43.887001,3.1070001,.671,0,1.607,0,1.251,.815,1.841,0,10.678,.60100001,.60100001
1990q1,3,4091,4.981,4.004,1.62,0,.933,0,2.74,1.864,4.011,.221,.833,1.846,36.004,5.049,.184,2.68,.061,.344,.817,.17,.114,2.346,0,.259,.08,4.981,4.004,1.62,0,.027,.933,0,0,6.293,.234,.135,2.68,.061,.344,.137,.817,0,.223,.17,.546,1.03,.504,0,2.74,1.864,.314,4.011,0,2.614,0,4.926,.314,11.722,17.285999,1.054,37.935001,6.711,4.4320002,1.576,4.6620002,3.994,1.567,.022,.07,5.5349998,0,3.4330001,18.000999,1.124,2.8429999,0,.027,2.74,3.6530001,.114,.184,0,37.928001,7.756,4.9260001,.085,1.495,0,1.576,3.073,1.567,0,9.4750004,0,3.4330001
1990q2,3,3332,6.915,2.747,1.208,.078,.61,0,1.479,.837,2.599,0,.682,3.038,32.521,4.738,.026,1.075,0,.77,1.246,.16,0,2.711,0,1.005,0,6.915,2.747,1.208,.078,.069,.61,0,.559,5.539,.121,.071,1.075,0,.77,0,1.246,0,.184,.16,0,.891,4.208,.025,1.479,.837,.113,2.599,0,2.605,0,4.518,0,11.646,16.382999,.68199998,35.806999,6.2459998,3.4349999,.89099997,11.157,3.7539999,1.927,.24600001,0,.69,1.625,5.5120001,17.726,.68199998,2.6819999,0,.069,1.479,9.323,0,.026,0,35.866001,9.5489998,4.5180001,.176,2.0869999,0,.89099997,1.419,1.927,0,4.4439998,1.625,5.5120001
1990q3,4,4622,9.483,4.101,2.256,.393,2.053,0,2.24,.405,2.312,.182,.814,2.242,15.771,10.189,0,4.091,0,.455,3.545,6.108,.627,2.641,.846,.846,.179,9.483,4.101,2.256,.393,.114,2.053,0,.19,11.423,.212,.054,4.091,0,.455,.014,3.545,.089,.333,6.108,0,.845,.35,0,2.24,.405,.19,2.312,.128,1.149,0,2.338,.119,18.421,9.2309999,.99599999,18.013,11.893,14.636,.84500003,4.8049998,3.6670001,3.2079999,.023,0,10.693,.31200001,3.2590001,30.205,.99599999,1.423,.068,.114,2.24,3.1600001,.62699997,0,0,18.035999,4.1199999,2.3380001,0,4.158,0,.84500003,10.533,3.2079999,0,14.36,.31200001,3.2590001
1990q4,3,3473,12.357,3.226,3.107,1.185,2.353,.029,2.255,1.387,1.914,0,.249,1.541,9.25,13.506,0,1.964,0,1.104,2.501,10.18,1.225,4.416,.804,.689,0,12.357,3.226,3.107,1.185,0,2.353,.029,0,13.506,.753,0,1.964,0,1.104,.084,2.501,3.961,.506,10.18,0,.859,2.617,0,2.255,1.387,0,1.914,.461,1.242,0,2.033,.343,22.313999,12.253,.249,10.792,14.259,20.299,.85900003,3.438,4.6729999,4.335,.042,0,1.972,.25099999,4.2649999,37.034,.249,1.692,0,0,2.2550001,1.908,1.225,0,0,10.834,6.1079998,2.033,0,7.658,0,.85900003,12.65,4.335,0,6.645,.25099999,4.2649999
1991q1,5,7055,17.899,6.011,1.478,.959,.704,0,3.434,.807,1.279,.083,.267,4.103,6.368,7.718,.012,2.879,0,.543,18.742,4.085,.578,4.386,0,0,0,17.899,6.011,1.478,.959,0,.704,0,0,7.718,0,0,2.879,0,.543,.05,18.742,0,0,4.085,0,.792,.802,0,3.434,.807,0,1.279,0,1.279,0,1.666,0,27.141001,9.2670002,.34999999,10.498,7.73,26.298,.792,4.973,4.408,.79299998,0,0,5.921,.093,1.737,34.859001,.34999999,1.2869999,0,0,3.434,3.9419999,.57800001,.012,0,10.472,3.3610001,1.666,0,19.334,0,.792,6.9640002,.79299998,0,10.329,.093,1.737
1991q2,4,3961,19.687,7.543,1.692,1.501,1.018,0,6.062,2.857,2.609,0,0,3.685,11.348,6.656,0,.802,0,.195,.471,1.432,.237,5.171,0,0,.151,19.687,7.543,1.692,1.501,0,1.018,0,0,6.656,0,0,.802,0,.195,0,.471,.121,0,1.432,0,.987,1.222,0,6.062,2.857,0,2.609,0,2.059,0,6.835,0,31.586,21.643,0,15.033,6.6560001,3.0220001,.98699999,4.7010002,5.171,1.029,0,0,7.0050001,.016,3.1500001,38.243,0,4.1680002,0,0,6.0619998,3.1530001,.237,0,0,15.033,5.8899999,6.835,0,.78799999,0,.98699999,2.234,1.029,0,12.176,.016,3.1500001
1991q3,4,4234,17.217,8.399,1.983,.337,.933,0,5.352,2.391,1.411,.049,.632,4.183,13.754,5.596,.03,3.475,0,.387,.465,1.329,.052,5.715,0,0,.09,17.217,8.399,1.983,.337,0,.933,0,0,5.596,0,0,3.475,0,.387,0,.465,0,0,1.329,0,.777,2.297,0,5.352,2.391,0,1.411,0,1.411,0,5.799,0,28.997999,18.66,.68199998,17.964001,5.625,5.6560001,.77700001,3.5869999,6.1799998,1.443,0,0,8.1850004,.161,2.082,34.592999,.68199998,3.332,0,0,5.3520002,2.6210001,.052,.03,0,18.356001,5.118,5.7989998,0,.852,0,.77700001,4.8039999,1.443,0,13.946,.161,2.082
1991q4,3,4197,21.809,16.061,2.451,.876,.717,0,3.79,3.031,2.134,.14,.279,3.264,8.431,4.1,.027,2.534,0,.208,.263,.43,0,4.879,0,.181,.142,21.809,16.061,2.451,.876,0,.717,0,0,4.1,0,0,2.534,0,.208,.027,.263,0,0,.43,0,1.429,1.493,0,3.79,3.031,0,2.134,0,2.134,0,4.93,0,42.028,17.511,.461,11.695,4.1259999,3.461,1.429,3.5969999,5.0890002,1.6,0,0,7.5739999,.075,1.354,46.126999,.461,5.296,0,0,3.79,1.332,0,.027,0,11.695,5.7600002,4.9299998,0,.498,0,1.429,2.964,1.6,0,12.663,.075,1.354
1992q1,6,8137,32.486,18.997,1.722,2.149,.916,0,2.394,2.805,1.033,.037,.28,1.796,4.899,3.592,.043,1.578,.009,.138,.287,.095,0,2.258,0,.286,.213,32.486,18.997,1.722,2.149,.114,.916,0,.154,3.746,.044,.009,1.578,.009,.138,0,.287,0,.329,.095,.188,1.842,.335,.176,2.394,2.805,0,1.033,.05,.853,.056,3.453,.105,56.620998,11.259,.37799999,7.007,4.0120001,2.4360001,2.03,2.1300001,2.9809999,1.281,.103,0,6.5370002,.076,3.1500001,60.481998,.38299999,4.3369999,.024,.114,2.3940001,.87300003,0,.043,.039,6.842,2.434,3.5380001,.046,.44299999,0,2.03,2.003,1.281,0,9.4689999,.076,3.1500001
1992q2,2,2156,14.875,14.412,1.343,.641,.942,0,2.83,3.418,2.21,1.217,4.535,4.491,5.616,4.969,0,.816,0,.123,.136,.038,0,4.014,0,.213,.752,14.875,14.412,1.343,.641,0,.942,0,0,4.969,0,0,.816,0,.123,0,.136,0,0,.038,0,.942,2.704,0,2.83,3.418,0,2.21,0,2.21,0,2.21,0,32.214001,15.582,5.7509999,12.392,4.9689999,1.113,.94199997,2.5369999,4.592,5.4699998,0,0,12.452,.084,1.902,37.182999,5.7509999,5.2319999,0,0,2.8299999,.90600002,0,0,0,12.257,7.1240001,2.21,0,.259,0,.94199997,.85399997,5.4699998,0,16.995001,.084,1.902
1992q3,1,1387,32.036,17.898,1.508,1.142,.989,0,3.777,2.38,1.976,0,0,1.706,2.609,5.449,0,1.637,0,.277,.277,.428,0,3.689,0,0,0,32.036,17.898,1.508,1.142,0,.989,0,0,5.449,0,0,1.637,0,.277,0,.277,0,.833,.642,0,.668,0,0,3.777,2.38,0,1.976,0,1.976,0,1.976,0,53.623001,12.083,0,4.3150001,5.4489999,3.6659999,.66799998,1.217,4.2639999,4.7540002,0,0,6.9000001,.029,3.03,59.071999,0,2.911,0,0,3.777,.68599999,0,0,0,4.3150001,3.951,1.976,0,.55400002,0,.66799998,3.112,4.7540002,0,11.164,.029,3.03
1992q4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.619001,15.2255,.96450001,5.8615,8.9795001,4.181,.78749999,1.3925,4.6175001,3.5180001,.0055,0,6.7250001,.038,2.0845,54.488499,.96450001,6.2214998,.0045,0,3.3605,.669,.0145,.0915,.008,5.859,4.3130001,2.0394999,0,.801,0,.78749999,3.3945,3.5180001,0,11.3425,.038,2.0845
1993q1,5,6583,20.962,13.124,1.046,.317,2.092,0,2.944,8.63,1.868,.238,1.514,3.706,3.625,10.62,.183,2.466,.182,.175,.302,1.171,.029,3.744,0,.154,.437,20.962,13.124,1.046,.317,0,2.092,0,1.67,10.62,.028,.028,2.466,.182,.175,.014,.302,.346,0,1.211,0,.907,.739,.758,2.944,8.63,.049,1.868,0,.962,.047,2.056,.315,37.615002,18.368,1.929,7.408,12.51,4.6960001,.90700001,1.568,4.9710002,2.2820001,.011,0,6.5500002,.047,1.1390001,49.904999,1.929,9.5319996,.009,0,2.944,.65200001,.029,.183,.016,7.4029999,4.6750002,2.1029999,0,1.048,0,.90700001,3.677,2.2820001,0,11.521,.047,1.1390001
1993q2,3,4156,17.117,13.667,.606,0,2.763,0,3.649,11.509,1.502,.245,2.098,3.799,3.109,7.415,.162,.947,.267,.136,.371,1.062,.037,3.246,0,.858,1.447,17.117,13.667,.606,0,0,2.763,0,3.263,8.889,.239,.027,.947,.267,.136,0,.371,0,.764,1.062,.016,.114,1.592,1.108,3.649,11.509,.061,1.502,.085,.248,0,2.032,.671,34.153999,22.459,3.0050001,7.7309999,12.572,3.5469999,.13,1.316,4.9429998,4.9159999,.99800003,0,3.582,0,.64700001,46.603001,3.0050001,12.928,.018,0,3.6489999,.653,.037,.162,0,7.9349999,5.1830001,2.0320001,0,.801,0,.13,2.7739999,4.9159999,0,8.5249996,0,.64700001
1993q3,5,5960,13.908,11.31,1.261,.175,3.997,.046,2.832,15.794,.606,.234,1.936,8.109,3.548,8.026,.406,1.278,.392,.304,.598,.555,0,1.975,0,.245,.399,13.908,11.31,1.261,.175,0,3.997,.046,2.91,8.026,.465,.045,1.278,.392,.304,0,.598,0,.324,.555,.008,.517,2.091,1.646,2.832,15.794,.169,.606,0,.251,0,.718,.809,30.697001,24.916,2.664,12.107,11.903,3.451,.52499998,1.219,3.898,1.863,.46900001,0,4.9200001,.075,1.293,42.051998,2.664,16.164,.096,0,2.832,.79400003,0,.40599999,.035,12.576,5.5320001,.72399998,.054,1.339,0,.52499998,2.158,1.863,0,8.8179998,.075,1.293
1993q4,5,6174,11.473,14.283,.768,.112,1.623,0,2.054,11.685,1.471,.116,.85,17.28,5.301,3.617,.157,1.705,.115,.104,.201,.032,.026,3.632,.085,1.482,.774,11.473,14.283,.768,.112,0,1.623,0,.255,3.872,.484,.115,1.705,.115,.104,0,.201,0,.353,.032,.059,.725,.352,.56,2.054,11.685,.035,1.471,.024,.579,.051,2.083,.243,28.283001,19.136999,.96600002,23.313,4.8070002,2.51,.78399998,1.87,5.6739998,3.8859999,1.311,0,4.3520002,0,3.1070001,32.790001,.96600002,13.249,.04,0,2.0539999,.46799999,.026,.15700001,.041,24.33,3.1789999,2.155,.13,.53399998,0,.78399998,2.0899999,3.8859999,0,10.016,0,3.1070001
1994q1,10,16985,10.464,10.668,.651,.042,1.278,.009,1.675,12.279,1.784,.083,.994,23.324,4.417,4.249,.391,1.402,.065,.213,.408,.094,0,3.705,.454,.824,.857,10.464,10.668,.651,.042,0,1.278,.009,.092,4.492,.29,.065,1.402,.065,.213,.025,.408,0,.19,.094,0,.276,1.142,1.043,1.675,12.279,.072,1.784,.064,.505,.945,1.747,.211,23.208,21.466,1.087,29.316,5.303,2.3959999,.27599999,1.239,5.3080001,3.4300001,1.17,0,2.1070001,.05,3.645,28.028999,1.087,13.19,.038,0,1.675,.498,0,.391,0,30.25,4.7550001,2.6919999,.116,.77499998,0,.27599999,1.686,3.4300001,0,7.415,.05,3.645
