g	problem	cat	numsurveys	numrespondents	perc	year
1	3	6	1	2907	.414	1940
1	4	6	1	2907	.51800001	1940
1	5	6	1	2907	.104	1940
1	6	6	1	2907	.207	1940
1	7	6	1	2907	0	1940
1	8	6	1	2907	0	1940
1	9	6	1	2907	.62099999	1940
1	10	6	1	2907	0	1940
1	12	6	1	2907	0	1940
1	13	6	1	2907	3.2090001	1940
1	14	6	1	2907	.104	1940
1	15	6	1	2907	.31099999	1940
1	16	6	1	2907	45.237999	1940
1	17	6	1	2907	0	1940
1	18	6	1	2907	.31099999	1940
1	19	6	1	2907	15.01	1940
1	20	6	1	2907	9.7309999	1940
1	21	6	1	2907	0	1940
1	22	6	1	2907	4.0890002	1940
1	23	6	1	2907	0	1940
1	24	6	1	2907	.104	1940
0	1	1	2	5791	11.571	1941
0	2	1	2	5791	0	1941
0	3	1	2	5791	0	1941
0	4	1	2	5791	0	1941
0	5	1	2	5791	12.148	1941
0	6	1	2	5791	70.318001	1941
0	7	1	2	5791	0	1941
0	8	1	2	5791	0	1941
0	9	1	2	5791	.89700001	1941
0	10	1	2	5791	2.6240001	1941
0	11	1	2	5791	0	1941
0	12	1	2	5791	0	1941
0	13	1	2	5791	2.4419999	1941
0	14	1	2	5791	0	1941
0	15	1	2	5791	0	1941
0	101	2	2	5791	0	1941
0	102	2	2	5791	1.045	1941
0	103	2	2	5791	1.859	1941
0	104	2	2	5791	0	1941
0	105	2	2	5791	.205	1941
0	106	2	2	5791	0	1941
0	107	2	2	5791	0	1941
0	108	2	2	5791	.89600003	1941
0	109	2	2	5791	2.283	1941
0	110	2	2	5791	5.283	1941
0	201	2	2	5791	0	1941
0	202	2	2	5791	0	1941
0	203	2	2	5791	0	1941
0	204	2	2	5791	0	1941
0	205	2	2	5791	0	1941
0	206	2	2	5791	0	1941
0	207	2	2	5791	0	1941
0	208	2	2	5791	0	1941
0	209	2	2	5791	0	1941
0	210	2	2	5791	0	1941
0	211	2	2	5791	0	1941
0	212	2	2	5791	0	1941
0	213	2	2	5791	0	1941
0	214	2	2	5791	0	1941
0	215	2	2	5791	0	1941
0	216	2	2	5791	0	1941
0	217	2	2	5791	0	1941
0	301	2	2	5791	0	1941
0	302	2	2	5791	0	1941
0	304	2	2	5791	0	1941
