ts,numsurveys,numrespondents,mipds_101_1,mipds_102_1,mipds_103_1,mipds_105_1,mipds_109_1,mipds_110_1,mipds_203_1,mipds_204_1,mipds_207_1,mipds_308_1,mipds_309_1,mipds_401_1,mipds_404_1,mipds_503_1,mipds_509_1,mipds_601_1,mipds_602_1,mipds_603_1,mipds_605_1,mipds_610_1,mipds_804_1,mipds_901_1,mipds_1001_1,mipds_1011_1,mipds_1012_1,mipds_101_2,mipds_102_2,mipds_103_2,mipds_105_2,mipds_109_2,mipds_110_2,mipds_203_2,mipds_204_2,mipds_207_2,mipds_308_2,mipds_309_2,mipds_401_2,mipds_404_2,mipds_503_2,mipds_509_2,mipds_601_2,mipds_602_2,mipds_603_2,mipds_605_2,mipds_610_2,mipds_804_2,mipds_901_2,mipds_1001_2,mipds_1011_2,mipds_1012_2,mipds_101_3,mipds_102_3,mipds_103_3,mipds_105_3,mipds_109_3,mipds_110_3,mipds_203_3,mipds_204_3,mipds_207_3,mipds_308_3,mipds_309_3,mipds_401_3,mipds_404_3,mipds_503_3,mipds_509_3,mipds_601_3,mipds_602_3,mipds_603_3,mipds_605_3,mipds_610_3,mipds_804_3,mipds_901_3,mipds_1001_3,mipds_1011_3,mipds_1012_3,mipde_101_1,mipde_102_1,mipde_103_1,mipde_105_1,mipde_108_1,mipde_109_1,mipde_110_1,mipde_501_1,mipde_502_1,mipde_504_1,mipde_101_2,mipde_102_2,mipde_103_2,mipde_105_2,mipde_108_2,mipde_109_2,mipde_110_2,mipde_501_2,mipde_502_2,mipde_504_2,mipde_101_3,mipde_102_3,mipde_103_3,mipde_105_3,mipde_108_3,mipde_109_3,mipde_110_3,mipde_501_3,mipde_502_3,mipde_504_3,mipdfp_506_1,mipdfp_601_1,mipdfp_602_1,mipdfp_603_1,mipdfp_604_1,mipdfp_605_1,mipdfp_606_1,mipdfp_608_1,mipdfp_610_1,mipdfp_701_1,mipdfp_702_1,mipdfp_506_2,mipdfp_601_2,mipdfp_602_2,mipdfp_603_2,mipdfp_604_2,mipdfp_605_2,mipdfp_606_2,mipdfp_608_2,mipdfp_610_2,mipdfp_701_2,mipdfp_702_2,mipdfp_506_3,mipdfp_601_3,mipdfp_602_3,mipdfp_603_3,mipdfp_604_3,mipdfp_605_3,mipdfp_606_3,mipdfp_608_3,mipdfp_610_3,mipdfp_701_3,mipdfp_702_3,mipdsp_201_1,mipdsp_202_1,mipdsp_203_1,mipdsp_204_1,mipdsp_205_1,mipdsp_207_1,mipdsp_208_1,mipdsp_210_1,mipdsp_211_1,mipdsp_212_1,mipdsp_217_1,mipdsp_201_2,mipdsp_202_2,mipdsp_203_2,mipdsp_204_2,mipdsp_205_2,mipdsp_207_2,mipdsp_208_2,mipdsp_210_2,mipdsp_211_2,mipdsp_212_2,mipdsp_217_2,mipdsp_201_3,mipdsp_202_3,mipdsp_203_3,mipdsp_204_3,mipdsp_205_3,mipdsp_207_3,mipdsp_208_3,mipdsp_210_3,mipdsp_211_3,mipdsp_212_3,mipdsp_217_3,mipd_1_1,mipd_2_1,mipd_3_1,mipd_4_1,mipd_5_1,mipd_6_1,mipd_7_1,mipd_8_1,mipd_9_1,mipd_10_1,mipd_11_1,mipd_12_1,mipd_13_1,mipd_14_1,mipd_15_1,mipd_1_2,mipd_2_2,mipd_3_2,mipd_4_2,mipd_5_2,mipd_6_2,mipd_7_2,mipd_8_2,mipd_9_2,mipd_10_2,mipd_11_2,mipd_12_2,mipd_13_2,mipd_14_2,mipd_15_2,mipd_1_3,mipd_2_3,mipd_3_3,mipd_4_3,mipd_5_3,mipd_6_3,mipd_7_3,mipd_8_3,mipd_9_3,mipd_10_3,mipd_11_3,mipd_12_3,mipd_13_3,mipd_14_3,mipd_15_3,cap_1_1,cap_2_1,cap_3_1,cap_4_1,cap_5_1,cap_6_1,cap_7_1,cap_8_1,cap_9_1,cap_10_1,cap_12_1,cap_13_1,cap_14_1,cap_15_1,cap_16_1,cap_17_1,cap_18_1,cap_19_1,cap_20_1,cap_21_1,cap_22_1,cap_23_1,cap_24_1,cap_1_2,cap_2_2,cap_3_2,cap_4_2,cap_5_2,cap_6_2,cap_7_2,cap_8_2,cap_9_2,cap_10_2,cap_12_2,cap_13_2,cap_14_2,cap_15_2,cap_16_2,cap_17_2,cap_18_2,cap_19_2,cap_20_2,cap_21_2,cap_22_2,cap_23_2,cap_24_2,cap_1_3,cap_2_3,cap_3_3,cap_4_3,cap_5_3,cap_6_3,cap_7_3,cap_8_3,cap_9_3,cap_10_3,cap_12_3,cap_13_3,cap_14_3,cap_15_3,cap_16_3,cap_17_3,cap_18_3,cap_19_3,cap_20_3,cap_21_3,cap_22_3,cap_23_3,cap_24_3
2005,17,14791,12.244,6.862,1.016,.067,.294,0,2.626,5.096,1.64,.005,.541,1.107,.751,.981,.873,4.257,1.186,.051,13.125,7.821,3.304,1.359,.942,2.408,1.423,9.416,5.807,1.202,.028,.427,0,2.845,4.599,1.533,0,.397,1.089,.589,1.104,1.717,3.425,1.74,.025,9.866,6.081,4.055,2.079,1.924,2.818,.965,8.025,4.775,.837,.042,.576,0,2.608,4.004,.871,.012,.372,1.03,.811,.716,3.564,1.829,2.236,.024,6.662,4.697,4.455,4.774,1.757,2.661,.307,12.244,6.862,1.016,.067,.078,.294,0,.16,1.917,.822,9.416,5.807,1.202,.028,0,.427,0,.166,2.156,.998,8.025,4.775,.837,.042,.016,.576,0,.157,1.361,1.16,.735,4.257,1.186,.051,3.112,13.125,.015,1.259,10.512,0,.216,.679,3.425,1.74,.025,5.797,9.866,0,1.147,8.405,0,.502,.939,1.829,2.236,.024,11.376,6.662,0,.702,6.234,0,.284,.722,.083,2.626,5.096,2.584,1.64,.697,.395,.062,1.576,.194,.92,.222,2.845,4.599,2.732,1.533,.503,.361,0,1.587,.263,.855,.5,2.608,4.004,2.261,.871,.38,.165,0,.824,.208,20.612,15.675,.68400002,1.99,3.7720001,33.516998,.21600001,7.1469998,2.5569999,7.5450001,.214,0,1.66,.208,4.2030001,17.110001,15.564,.73199999,2.1530001,5.0469999,30.405001,.50199997,8.4540005,4.6040001,7.4959998,.62699997,0,2.473,.354,4.4790001,14.453,12.677,1.243,2.1389999,6.25,29.063999,.28400001,9.0380001,10.6,6.473,.30000001,0,1.821,.018,5.6389999,23.344,.68400002,5.2049999,0,.078,2.6259999,.972,3.3039999,.87300003,0,2.1600001,5.6170001,1.638,2.859,18.224001,0,.21600001,16.028,7.5450001,0,4.217,.208,4.2030001,20.024,.73199999,4.7810001,.01,0,2.845,1.138,4.0549998,1.717,.039,2.6689999,5.9910002,1.587,3.4200001,18.106001,0,.50199997,12.977,7.4959998,0,7.0770001,.354,4.4790001,16.374001,1.243,4.053,.009,.016,2.608,.861,4.4549999,3.5639999,.007,2.3900001,4.8540001,.824,3.9030001,21.238001,0,.28400001,8.7650003,6.473,0,12.421,.018,5.6389999
2006,23,21288,8.739,4.936,2.295,.007,.32,0,3.046,4.983,1.158,.039,.541,.826,.634,.95,2.628,3.27,1.123,.023,19.503,8.891,3.847,1.055,1.549,1.993,1.613,8.132,5.311,1.701,.063,.469,0,2.416,4.238,1.561,.051,.536,.915,.463,.752,5.094,3.932,1.924,.153,12.94,5.645,3.696,2.241,2.457,2.198,1.279,6.384,3.265,2.395,.043,.695,0,2.457,3.39,.811,.015,.25,.881,.47,.597,8.088,2.264,2.413,.1,11.611,5.054,4.334,3.461,1.244,1.914,.239,8.739,4.936,2.295,.007,.09,.32,0,.168,1.663,.8,8.132,5.311,1.701,.063,.055,.469,0,.149,1.277,1.086,6.384,3.265,2.395,.043,.032,.695,0,.141,.971,1.427,.63,3.27,1.123,.023,3.6,19.503,0,.821,11.209,0,.309,.848,3.932,1.924,.153,6.014,12.94,0,.812,7.245,0,.215,1.156,2.264,2.413,.1,12.597,11.611,0,.497,6.443,0,.279,.704,.096,3.046,4.983,.739,1.158,.404,.392,.001,1.01,.309,1.792,.196,2.416,4.238,.601,1.561,.487,.529,.06,1.344,.216,1.015,.245,2.457,3.39,.942,.811,.192,.197,0,.754,.245,16.523001,12.842,.70700002,1.647,5.2589998,39.549,.30899999,5.3730001,2.171,7.9889998,.178,0,3.4260001,.18000001,3.8469999,15.853,13.439,.77700001,1.608,7.6059999,33.02,.215,5.2659998,4.5679998,8.5959997,.32499999,0,4.2329998,.45300001,4.0419998,12.883,10.249,.84200001,1.439,10.631,35.924999,.27900001,5.5209999,7.4860001,5.2859998,.331,0,4.3010001,.30599999,4.52,18.702,.71100003,5.092,0,.09,3.046,1.2130001,3.8469999,2.628,.003,1.7460001,3.3959999,1.011,.375,24.879,0,.30899999,15.3,7.9889998,.044,5.5929999,.18000001,3.8469999,17.827999,.77700001,4.4359999,0,.055,2.4159999,1.102,3.6960001,5.0939999,.132,1.766,4.7620001,1.404,.55699998,21.879,0,.215,11.989,8.5959997,0,8.8009996,.45300001,4.0419998,14.358,.86500001,3.474,.004,.032,2.457,.91299999,4.3340001,8.0880003,.003,1.739,3.4449999,.76200002,.28400001,27.877001,0,.27900001,9.2040005,5.2859998,.005,11.765,.30599999,4.52
2007,29,29965,6.68,3.088,2.384,.021,.256,0,2.299,8.094,1.643,.004,.342,1.019,.321,.598,3.543,2.296,.734,.021,23.183,16.091,1.791,1.035,.853,1.68,.818,6.878,2.492,2.644,.029,.664,0,2.201,6.739,1.436,0,.053,1.342,.36,.731,7.926,2.215,1.132,.021,16.177,10.655,1.648,2.632,1.379,2.69,.946,5.173,1.822,2.542,.097,1.032,0,2.436,5.505,.819,.011,.177,1.217,.461,.708,10.856,1.387,2.335,0,13.727,10.2,1.826,4.06,1.597,2.45,.589,6.68,3.088,2.384,.021,.154,.256,0,.054,1.155,.452,6.878,2.492,2.644,.029,.059,.664,0,.083,1.435,.505,5.173,1.822,2.542,.097,.157,1.032,0,.031,1.371,.582,.409,2.296,.734,.021,1.583,23.183,0,.793,17.395,0,.259,.441,2.215,1.132,.021,3.293,16.177,0,.922,11.55,0,.244,.518,1.387,2.335,0,7.814,13.727,0,.554,11.115,0,.301,.643,.124,2.299,8.094,.587,1.643,.345,.544,0,1.162,.151,1.125,.241,2.201,6.739,.522,1.436,.256,.799,0,1.104,.323,.934,.244,2.436,5.505,.644,.819,.132,.231,0,.611,.104,12.709,15.593,.40799999,1.559,5.2030001,46.004002,.259,4.1409998,1.802,6.7610002,.414,0,1.999,.322,2.8269999,12.891,14.745,.21699999,1.9069999,9.9490004,35.307999,.244,3.0610001,4.1389999,9.0559998,.30700001,0,3.599,.61500001,3.9619999,10.902,11.66,.64099997,1.812,12.84,36.931999,.301,2.931,7.256,7.4850001,.347,0,2.74,.34900001,3.8050001,14.027,.40799999,8.1599998,0,.154,2.299,2.0680001,1.791,3.543,0,1.927,3.6919999,1.1619999,.28600001,25.929001,0,.259,20.483999,6.7610002,.101,3.8010001,.322,2.8269999,14.545,.21699999,6.8169999,0,.059,2.201,1.2539999,1.648,7.9260001,.022,2.1359999,4.4239998,1.104,.14399999,21.063999,0,.244,14.686,9.0559998,.141,7.7379999,.61500001,3.9619999,12.264,.64099997,5.526,0,.15700001,2.4360001,.95599997,1.826,10.856,.051,2.1370001,2.9260001,.611,.14399999,24.393,0,.301,13.056,7.4850001,.085,9.9960003,.34900001,3.8050001
2008,23,22240,36.825,4.976,4.181,.68,.304,0,1.557,5.684,2.156,0,.261,.696,.242,.575,1.406,1.692,.339,0,10.573,7.095,2.816,1.038,.625,1.296,.449,25.142,4.574,4.951,.95,.702,0,1.324,3.94,2.608,.059,.421,.31,.266,.917,3.963,1.796,.678,0,7.37,4.616,4.321,2.438,1.655,3.253,1.033,30.842,3.089,4.824,.685,.71,0,1.237,3.007,2.131,.007,.211,.522,.2,.615,6.046,.708,2.321,0,5.741,3.523,4.543,3.446,1.272,2.677,.708,36.825,4.976,4.181,.68,.271,.304,0,.067,1.129,.243,25.142,4.574,4.951,.95,.145,.702,0,.163,1.752,.256,30.842,3.089,4.824,.685,.181,.71,0,.07,1.171,.554,.203,1.692,.339,0,.615,10.573,0,.891,7.604,0,.155,.223,1.796,.678,0,1.546,7.37,0,1.47,4.858,0,.199,.504,.708,2.321,0,5.015,5.741,0,.471,3.746,0,.258,.442,.047,1.557,5.684,.242,2.156,.282,.474,.044,.631,.061,.787,.067,1.324,3.94,.459,2.608,.357,.516,.185,.691,.08,.459,.243,1.237,3.007,.433,2.131,.068,.228,.021,.376,.016,47.647999,11.618,.36500001,1.022,2.858,21.714001,.155,4.592,1.517,4.5009999,.17200001,0,1.8200001,.237,1.7819999,36.981998,11.014,1.091,.65200001,6.1329999,17.719,.199,5.7030001,3.7249999,9.3079996,.28099999,0,2.6530001,.121,4.4190001,40.700001,8.2189999,.75700003,.82800001,7.842,18.002001,.25799999,5.9910002,5.8390002,6.4530001,.092,0,2.319,.32499999,2.3759999,48.493,.377,5.7480001,.012,.271,1.557,1.138,3.036,1.406,.032,1.1569999,3.3889999,.67500001,.43799999,11.73,0,.155,10.187,4.5009999,.354,3.325,.237,1.7819999,38.694,1.1210001,3.984,0,.145,1.324,.708,4.6160002,3.9630001,.055,.889,4.4619999,.87599999,.54400003,9.8179998,0,.199,8.1239996,9.3079996,.28200001,6.348,.121,4.4190001,41.560001,.84299999,3.0280001,0,.18099999,1.237,.57099998,4.7459998,6.046,0,.898,3.51,.39700001,.35699999,13.581,0,.25799999,4.9260001,6.4530001,.63499999,8.0719995,.32499999,2.3759999
2009,17,16562,36.621,16.673,1.783,1.075,.151,0,1.33,12.732,3.151,.003,.391,.608,.252,.767,.771,.946,.299,.022,4.336,2.078,.713,1.191,.505,.94,.41,29.608,14.19,1.194,.646,.532,0,1.365,6.559,5.274,.003,.223,.62,.096,2.1,1.464,1.418,.839,.047,3.08,1.987,.483,2.894,1.258,2.619,.954,34.118,11.163,.955,.653,.606,0,.486,6.863,3.409,0,.158,.523,.098,2.555,1.005,.673,2.142,.015,2.676,1.269,.123,3.757,1.59,2.798,1.559,36.621,16.673,1.783,1.075,.674,.151,0,.131,1.472,.241,29.608,14.19,1.194,.646,.398,.532,0,.306,4.133,.878,34.118,11.163,.955,.653,.248,.606,0,.335,5.071,1.369,.126,.946,.299,.022,.586,4.336,.006,.293,2.178,0,.223,.469,1.418,.839,.047,1.019,3.08,.004,.67,2.059,0,.239,.7,.673,2.142,.015,2.291,2.676,0,.321,1.338,0,.145,.185,.165,1.33,12.732,.154,3.151,.413,.221,.225,.281,.196,.414,.251,1.365,6.559,.128,5.274,.618,.353,.215,.673,.06,.605,.278,.486,6.863,.083,3.409,.106,.179,.157,.236,.258,57.402,19.052999,.46200001,.89899999,2.6140001,8.6660004,.223,1.874,1.609,2.9389999,.14399999,0,1.449,.205,2.46,47.431999,15.911,.45300001,.71600002,6.7810001,9.1359997,.23899999,1.691,4.3740001,7.2150002,.537,0,2.937,.46399999,2.1129999,49.116001,12.662,.67500001,.66500002,7.7789998,9.4569998,.145,.373,6.362,8.5570002,.175,0,1.89,.23999999,1.903,58.564999,.46200001,12.732,0,.67400002,1.33,.91799998,.81900001,.77100003,.008,1.043,4.0640001,.50599998,.317,5.375,0,.223,3.4170001,2.9389999,.113,3.0580001,.205,2.46,51.902,.47299999,6.559,0,.398,1.365,.80900002,.588,1.464,0,1.253,6.48,.88800001,.74800003,5.4590001,0,.23899999,4.1469998,7.2150002,.14399999,7.2909999,.46399999,2.1129999,54.258999,.71899998,6.9390001,0,.248,.486,.091,.123,1.005,0,.83999997,4.8130002,.39399999,.79400003,7.8249998,0,.145,2.3329999,8.5570002,.079,8.2089996,.23999999,1.903
2010,23,23651,25.018,25.647,1.131,.658,.295,0,1.809,9.064,1.97,.012,.766,.62,.203,1.322,1.53,.993,.329,0,4.399,1.265,.157,1.671,1.117,2.068,.709,22.103,21.815,.862,.613,.47,0,1.636,6.135,2.592,0,.484,.45,.175,2.503,3.05,1.3,.603,0,3.26,.824,.103,2.393,1.574,3.137,1.141,27.399,19.574,.635,.397,.817,0,.86,7.344,1.755,.006,.065,.206,.155,3.836,2.511,.557,1.388,.034,1.797,.635,.067,2.34,1.499,3.129,1.623,25.018,25.647,1.131,.658,.032,.295,0,.173,2.524,.383,22.103,21.815,.862,.613,0,.47,0,.219,4.89,.797,27.399,19.574,.635,.397,.012,.817,0,.354,7.309,1.504,.254,.993,.329,0,1.156,4.399,0,.519,1.285,0,.13,.304,1.3,.603,0,1.09,3.26,0,.703,.873,0,.278,.511,.557,1.388,.034,1.749,1.797,0,.491,.655,0,.245,.404,.187,1.809,9.064,.164,1.97,.501,.326,.058,.514,.081,.802,.421,1.636,6.135,.425,2.592,.304,.386,.023,.623,.066,.297,.166,.86,7.344,.13,1.755,.057,.152,.074,.348,.053,53.305,15.079,.85500002,.91500002,4.6110001,8.6809998,.13,3.9159999,2.1229999,5.8499999,.176,0,1.749,.25400001,2.359,46.514,13.414,.56599998,.66100001,8.9840002,7.8299999,.278,3.546,3.3529999,8.8009996,.098,0,2.5829999,.546,2.826,49.092999,11.235,.292,.41499999,11.677,6.6700001,.245,1.6210001,4.3769999,9.5550003,.113,0,1.9170001,.26899999,2.5209999,56.164001,.85500002,9.1009998,0,.032,1.809,1.177,.36700001,1.53,.016,1.0700001,3.1170001,.57200003,2.3570001,6.1370001,0,.13,2.7980001,5.8499999,.43399999,3.872,.25400001,2.359,51.959,.56599998,6.1440001,0,0,1.636,.56199998,.30599999,3.05,.037,.759,4.6560001,.64600003,2.5250001,5.257,.028,.278,2.8770001,8.8009996,.60600001,5.9359999,.546,2.826,57.599998,.292,7.3909998,0,.012,.86000001,.15000001,.193,2.5109999,.01,.49700001,2.5420001,.42199999,1.355,5.4790001,0,.245,1.702,9.5550003,.099,6.2930002,.26899999,2.5209999
2011,24,24389,23.035,28.312,1.994,.538,.429,0,2.974,4.977,2.249,.035,.681,.262,.296,2.285,1.426,.767,.273,.015,3.143,.34,.346,1.727,1.777,2.534,.916,21.661,21.091,1.586,.456,.17,0,2.118,2.993,3.42,.077,.629,.837,.194,4.239,2.561,1.039,.273,.028,2.511,.351,.452,2.479,1.77,3.336,1.287,26.98,21.715,1.636,.36,.586,0,.969,3.566,2.056,0,.025,.184,.046,6.11,1.695,.64,.551,.011,1.324,.277,.38,2.762,1.524,2.632,1.645,23.035,28.312,1.994,.538,.126,.429,0,.236,4.57,.387,21.661,21.091,1.586,.456,.043,.17,0,.266,8.478,.858,26.98,21.715,1.636,.36,.005,.586,0,.709,12.22,1.254,.151,.767,.273,.015,.536,3.143,0,.504,.34,0,.225,.123,1.039,.273,.028,.482,2.511,0,1.108,.351,0,.291,.339,.64,.551,.011,.541,1.324,0,.683,.277,0,.25,.488,.204,2.974,4.977,.548,2.249,.765,.335,.134,.472,.022,.718,.112,2.118,2.993,.402,3.42,.588,.607,.047,.943,0,.348,.231,.969,3.566,.303,2.056,.174,.165,.083,.22,.035,55.181,13.167,.81999999,.759,6.632,5.5780001,.22499999,1.489,2.316,8.9639997,.193,0,1.946,.139,2.5899999,45.445,11.949,.77399999,1.179,12.163,5.7909999,.29100001,1.574,3.4949999,10.492,.242,0,3.3150001,.28600001,3.003,51.519001,8.151,.391,.273,15.899,4.027,.25,.82499999,4.9439998,9.3100004,.076,0,1.6670001,.208,2.46,60.228001,.81999999,5.046,.012,.126,2.974,.65700001,.51999998,1.426,.016,.90399998,3.829,.60600001,.74000001,4.118,0,.22499999,1.6109999,8.9639997,.18799999,4.2620001,.139,2.5899999,55.080002,.77399999,3.016,0,.043,2.118,.28799999,.63800001,2.5610001,.049,1.399,5.21,.98900002,.67900002,3.4170001,0,.29100001,2.497,10.492,.35800001,6.8099999,.28600001,3.003,65.366997,.391,3.5910001,.022,.005,.96899998,.066,.55500001,1.6950001,.023,.34200001,3.115,.303,.184,2.766,0,.25,1.6,9.3100004,.167,6.6110001,.208,2.46
2012,19,18714,24.673,24.418,1.46,.419,.807,0,2.811,4.858,2.532,.046,.806,.732,.235,1.885,1.022,1.031,.175,0,1.506,.227,.398,1.474,2.458,4.689,1.631,21.929,21.147,2.012,.47,.662,0,2.456,2.293,3.37,0,.505,1.003,.445,3.672,2.209,.825,.415,0,.969,.138,.4,2.749,2.388,4.791,1.634,30.947,17.528,1.391,.293,.61,0,1.165,3.27,2.401,.01,.096,.181,.179,5.451,1.52,.532,.609,0,.586,.283,.368,3.619,1.357,3.079,2.017,24.673,24.418,1.46,.419,.334,.807,0,.103,3.769,.262,21.929,21.147,2.012,.47,.242,.662,0,.203,7.344,.798,30.947,17.528,1.391,.293,.026,.61,0,.414,10.901,1.072,.123,1.031,.175,0,.323,1.506,0,.484,.227,0,.202,.297,.825,.415,0,.101,.969,0,.954,.138,0,.166,.464,.532,.609,0,.22,.586,0,.688,.283,0,.185,.425,.204,2.811,4.858,.418,2.532,1.419,.385,.122,.497,.034,.364,.46,2.456,2.293,.375,3.37,.6,.308,.131,.549,.015,.277,.687,1.165,3.27,.239,2.401,.175,.1,.051,.15,.087,52.794998,13.706,1.149,1.5039999,5.1560001,3.7460001,.20200001,1.728,1.949,12.735,.27900001,0,1.977,.39399999,2.6800001,47.333,10.922,.78600001,1.888,10.622,3.401,.16599999,1.568,4.0339999,12.569,.082,0,2.5680001,.96399999,3.0969999,51.209,8.6009998,.477,.50999999,13.907,2.918,.185,1.066,5.6469998,11.058,.12,0,1.643,.403,2.257,57.216,1.149,4.8829999,0,.33399999,2.8110001,.81699997,.48800001,1.022,0,1.758,3.9990001,.61799997,.74000001,2.1270001,0,.20200001,1.742,12.735,.359,3.9260001,.39399999,2.6800001,54.868,.78600001,2.3369999,.069,.242,2.4560001,.50400001,.55000001,2.2090001,0,1.9299999,4.8920002,.68000001,.98500001,1.7819999,0,.16599999,1.9170001,12.569,.39399999,6.6020002,.96399999,3.0969999,62.865002,.477,3.27,0,.026,1.165,.273,.41600001,1.52,0,.63,3.7909999,.20100001,.41800001,1.88,0,.185,1.502,11.058,.375,7.289,.403,2.257
2013,18,21261,17.791,15.511,1.128,2.107,.565,0,2.995,6.364,2.714,0,1.1,1.791,.184,2.116,2.303,1.006,.567,0,1.578,.754,.196,2.914,3.08,5.846,2.292,14.752,11.698,1.044,2.065,.571,0,2.298,5.514,3.132,0,.604,.75,.593,3.784,2.412,1.051,.771,.013,1.331,.801,.15,4.092,2.967,6.209,2.357,18.948,10.409,.917,2.056,.655,0,.865,6.64,2,0,.255,.61,.111,5.487,2.521,.966,1.023,.002,.952,.58,.115,5.372,2.215,5.273,2.368,17.791,15.511,1.128,2.107,1.692,.565,0,.368,4.231,.39,14.752,11.698,1.044,2.065,1.095,.571,0,.826,7.567,.7,18.948,10.409,.917,2.056,.804,.655,0,1.075,10.973,1.393,.28,1.006,.567,0,.682,1.578,0,1.011,.754,0,.078,.33,1.051,.771,.013,.624,1.331,0,1.969,.801,0,.052,.521,.966,1.023,.002,.59,.952,.001,1.12,.58,0,.133,.58,.518,2.995,6.364,.283,2.714,1.501,.641,.065,.743,.19,.476,.819,2.298,5.514,.652,3.132,.635,.914,.008,1.034,.031,.279,1.073,.865,6.64,.202,2,.261,.192,.034,.234,.085,39.248001,16.594999,1.52,4.1560001,7.2919998,5.598,.078,1.449,3.5940001,15.006,.40400001,0,2.108,.54400003,2.4070001,31.82,15.514,1.145,2.4749999,11.515,6.5599999,.052,.93000001,5.8060002,17.51,.78500003,0,2.4389999,1.081,2.369,33.949001,11.864,.85299999,1.724,15.978,5.2350001,.133,.53500003,8.3059998,16.830999,.375,0,1.743,.58499998,1.8890001,43.321999,1.6,6.4000001,0,1.692,2.9949999,.85500002,.27200001,2.303,.048,4.5609999,4.8779998,.80800003,.58600003,3.108,0,.078,2.7709999,15.006,.14399999,5.6220002,.54400003,2.4070001,39.540001,1.3559999,5.5380001,.009,1.095,2.2980001,.38800001,.167,2.4119999,.037,3.26,5.9879999,1.0420001,.61900002,3.069,0,.052,3.8210001,17.51,.315,8.033,1.081,2.369,46.166,1.209,6.6399999,.016,.80400002,.86500001,.095,.115,2.5209999,0,2.098,3.8310001,.26800001,.34900001,3.0899999,0,.133,2.6659999,16.830999,.13600001,9.6929998,.58499998,1.8890001
2014,17,16295,11.875,12.453,1.519,2.112,.35,0,3.797,5.583,3.042,.271,1.966,1.852,.287,1.116,4.477,1.32,.501,0,2.284,.659,.147,2.778,2.738,5.371,2.045,9.905,11.183,1.862,1.408,.227,0,2.103,4.998,3.8,.1,1.426,.942,.378,1.701,4.702,1.704,.716,0,1.677,.475,.248,4.378,2.443,5.084,2.143,13.828,8.94,1.364,1.905,.66,0,1.233,6.892,1.914,.132,.649,.826,.358,3.288,7.393,1.781,1.389,0,1.215,.915,.217,4.111,1.959,4.443,2.173,11.875,12.453,1.519,2.112,2.302,.35,0,.23,2.232,.714,9.905,11.183,1.862,1.408,1.762,.227,0,.673,3.402,.752,13.828,8.94,1.364,1.905,1.139,.66,0,.865,6.575,1.142,.537,1.32,.501,0,.9,2.284,.035,1.632,.659,0,.102,.317,1.704,.716,0,.389,1.677,.063,3.037,.475,0,.364,.615,1.781,1.389,0,1.142,1.215,.062,2.037,.915,0,.121,.306,.826,3.797,5.583,.277,3.042,3.527,1.487,.045,1.382,.094,.806,.926,2.103,4.998,.097,3.8,1.501,.931,0,.894,.077,.592,1.189,1.233,6.892,.092,1.914,.501,.428,.012,.416,.016,31.25,20.365999,2.5109999,2.987,7.652,7.3309999,.102,2.411,3.46,15.134,.41999999,0,2.4719999,.708,3.1960001,26.912001,16.132999,1.925,2.3640001,9.5279999,8.0609999,.36399999,1.421,6.5510001,16.877001,.50099999,0,3.2690001,1.302,4.7930002,28.068001,13.285,1.502,1.564,15.976,8.5419998,.121,.81599998,6.7940001,17.768,.23899999,0,2.306,.59200001,2.427,34.506001,2.612,5.8959999,0,2.302,3.7969999,1.495,.147,4.4770002,.018,3.4070001,6.0139999,1.427,.89999998,4.257,0,.102,3.6110001,15.134,.164,5.8309999,.708,3.1960001,30.594,2.0439999,5.5310001,0,1.762,2.1029999,.25799999,.248,4.7020001,.024,2.865,6.6129999,.89399999,.824,3.1630001,0,.36399999,5.2160001,16.877001,.123,9.7010002,1.302,4.7930002,35.18,1.872,6.994,0,1.1390001,1.233,.16599999,.21699999,7.3930001,.005,1.794,4.2249999,.428,.38100001,4.4239998,0,.121,4.7319999,17.768,.176,8.7299995,.59200001,2.427
