g	problem	cat	numsurveys	numrespondents	perc	year
4	217	2	3	8989	0	1939
4	301	2	3	8989	0	1939
4	302	2	3	8989	0	1939
4	304	2	3	8989	0	1939
4	306	2	3	8989	0	1939
4	307	2	3	8989	.034	1939
4	308	2	3	8989	.13600001	1939
4	309	2	3	8989	.066	1939
4	310	2	3	8989	0	1939
4	401	2	3	8989	.034	1939
4	402	2	3	8989	0	1939
4	403	2	3	8989	0	1939
4	404	2	3	8989	0	1939
4	405	2	3	8989	.079	1939
4	406	2	3	8989	0	1939
4	407	2	3	8989	.19499999	1939
4	501	2	3	8989	.99199998	1939
4	502	2	3	8989	.99199998	1939
4	503	2	3	8989	0	1939
4	504	2	3	8989	.26800001	1939
4	505	2	3	8989	0	1939
4	506	2	3	8989	.065	1939
4	507	2	3	8989	0	1939
4	508	2	3	8989	.44999999	1939
4	509	2	3	8989	.152	1939
4	601	2	3	8989	23.723	1939
4	602	2	3	8989	1.048	1939
4	603	2	3	8989	0	1939
4	604	2	3	8989	0	1939
4	605	2	3	8989	10.1	1939
4	606	2	3	8989	0	1939
4	608	2	3	8989	0	1939
4	609	2	3	8989	0	1939
4	610	2	3	8989	0	1939
4	611	2	3	8989	.032	1939
4	701	2	3	8989	0	1939
4	702	2	3	8989	.032	1939
4	703	2	3	8989	0	1939
4	704	2	3	8989	0	1939
4	705	2	3	8989	0	1939
4	801	2	3	8989	0	1939
4	802	2	3	8989	0	1939
4	803	2	3	8989	0	1939
4	804	2	3	8989	0	1939
4	805	2	3	8989	0	1939
4	806	2	3	8989	0	1939
4	807	2	3	8989	0	1939
4	901	2	3	8989	.23100001	1939
4	902	2	3	8989	.045	1939
4	903	2	3	8989	.53799999	1939
4	904	2	3	8989	0	1939
4	905	2	3	8989	0	1939
4	906	2	3	8989	0	1939
4	908	2	3	8989	0	1939
4	1001	2	3	8989	.39199999	1939
4	1002	2	3	8989	0	1939
4	1003	2	3	8989	0	1939
4	1004	2	3	8989	0	1939
4	1005	2	3	8989	0	1939
4	1006	2	3	8989	0	1939
4	1007	2	3	8989	0	1939
4	1008	2	3	8989	0	1939
4	1009	2	3	8989	0	1939
4	1010	2	3	8989	.67500001	1939
4	1011	2	3	8989	1.622	1939
4	1012	2	3	8989	.96600002	1939
4	1101	2	3	8989	.53899997	1939
4	1102	2	3	8989	0	1939
4	1103	2	3	8989	0	1939
4	1104	2	3	8989	0	1939
4	1105	2	3	8989	0	1939
4	1106	2	3	8989	0	1939
4	1201	2	3	8989	.237	1939
4	1301	2	3	8989	.53799999	1939
4	1302	2	3	8989	.12899999	1939
4	1401	2	3	8989	.097	1939
4	1501	2	3	8989	.303	1939
4	101	3	3	8989	1.5420001	1939
4	102	3	3	8989	39.716	1939
4	103	3	3	8989	.032	1939
4	104	3	3	8989	0	1939
4	105	3	3	8989	2.1199999	1939
4	106	3	3	8989	1.886	1939
4	107	3	3	8989	.704	1939
4	108	3	3	8989	.20200001	1939
4	109	3	3	8989	1.175	1939
4	110	3	3	8989	1.949	1939
4	501	3	3	8989	.99199998	1939
4	502	3	3	8989	.99199998	1939
4	503	3	3	8989	0	1939
4	504	3	3	8989	.26800001	1939
4	505	3	3	8989	0	1939
4	506	3	3	8989	.065	1939
4	201	4	3	8989	.097	1939
4	202	4	3	8989	2.5639999	1939
4	203	4	3	8989	.065	1939
4	204	4	3	8989	0	1939
4	205	4	3	8989	.26499999	1939
4	206	4	3	8989	0	1939
4	207	4	3	8989	1.206	1939
4	208	4	3	8989	.667	1939
4	209	4	3	8989	.066	1939
4	210	4	3	8989	0	1939
4	211	4	3	8989	.99900001	1939
4	212	4	3	8989	0	1939
4	213	4	3	8989	0	1939
4	214	4	3	8989	.034	1939
4	215	4	3	8989	0	1939
4	216	4	3	8989	0	1939
4	217	4	3	8989	0	1939
4	506	5	3	8989	.065	1939
4	601	5	3	8989	23.723	1939
4	602	5	3	8989	1.048	1939
4	603	5	3	8989	0	1939
4	604	5	3	8989	0	1939
4	605	5	3	8989	10.1	1939
4	606	5	3	8989	0	1939
4	608	5	3	8989	0	1939
4	609	5	3	8989	0	1939
4	610	5	3	8989	0	1939
4	611	5	3	8989	.032	1939
4	701	5	3	8989	0	1939
4	702	5	3	8989	.032	1939
4	703	5	3	8989	0	1939
4	704	5	3	8989	0	1939
4	705	5	3	8989	0	1939
4	1	6	3	8989	51.404999	1939
4	2	6	3	8989	.47400001	1939
4	3	6	3	8989	.079	1939
4	4	6	3	8989	.44999999	1939
4	5	6	3	8989	.20200001	1939
4	6	6	3	8989	.065	1939
4	7	6	3	8989	0	1939
4	8	6	3	8989	0	1939
4	9	6	3	8989	.152	1939
4	10	6	3	8989	.034	1939
4	12	6	3	8989	.76800001	1939
4	13	6	3	8989	4.132	1939
4	14	6	3	8989	.99900001	1939
4	15	6	3	8989	.704	1939
4	16	6	3	8989	11.213	1939
4	17	6	3	8989	0	1939
4	18	6	3	8989	.032	1939
4	19	6	3	8989	23.756001	1939
4	20	6	3	8989	3.655	1939
4	21	6	3	8989	0	1939
4	22	6	3	8989	1.482	1939
4	23	6	3	8989	.097	1939
4	24	6	3	8989	.303	1939
1	1	1	1	2907	23.665001	1940
1	2	1	1	2907	3.47	1940
1	3	1	1	2907	.089	1940
1	4	1	1	2907	.178	1940
1	5	1	1	2907	11.388	1940
1	6	1	1	2907	45.374001	1940
1	7	1	1	2907	.44499999	1940
1	8	1	1	2907	0	1940
1	9	1	1	2907	.88999999	1940
1	10	1	1	2907	11.744	1940
1	11	1	1	2907	.26699999	1940
1	12	1	1	2907	.089	1940
1	13	1	1	2907	2.402	1940
1	14	1	1	2907	0	1940
