studyid,prev_ts,next_ts,fw_start,fw_end,sample,mipid,weightavailable,unique_mip,respondents,entry,male,income_quartile,mipd1_0,mipd2_0,mipd3_0,mipd4_0,mipd5_0,mipd6_0,mipd7_0,mipd8_0,mipd9_0,mipd10_0,mipd11_0,mipd12_0,mipd13_0,mipd14_0,mipd15_0,mipds101_0,mipds102_0,mipds103_0,mipds105_0,mipds109_0,mipds110_0,mipds203_0,mipds204_0,mipds207_0,mipds308_0,mipds309_0,mipds401_0,mipds404_0,mipds503_0,mipds509_0,mipds601_0,mipds602_0,mipds603_0,mipds605_0,mipds610_0,mipds804_0,mipds901_0,mipds1001_0,mipds1011_0,mipds1012_0,mipde101_0,mipde102_0,mipde103_0,mipde105_0,mipde108_0,mipde109_0,mipde110_0,mipde501_0,mipde502_0,mipde504_0,mipdfp506_0,mipdfp601_0,mipdfp602_0,mipdfp603_0,mipdfp604_0,mipdfp605_0,mipdfp606_0,mipdfp608_0,mipdfp610_0,mipdfp701_0,mipdfp702_0,mipdsp201_0,mipdsp202_0,mipdsp203_0,mipdsp204_0,mipdsp205_0,mipdsp207_0,mipdsp208_0,mipdsp210_0,mipdsp211_0,mipdsp212_0,mipdsp217_0,cap1_0,cap2_0,cap3_0,cap4_0,cap5_0,cap6_0,cap7_0,cap8_0,cap9_0,cap10_0,cap12_0,cap13_0,cap14_0,cap15_0,cap16_0,cap17_0,cap18_0,cap19_0,cap20_0,cap21_0,cap22_0,cap23_0,cap24_0,mipd1_1,mipd2_1,mipd3_1,mipd4_1,mipd5_1,mipd6_1,mipd7_1,mipd8_1,mipd9_1,mipd10_1,mipd11_1,mipd12_1,mipd13_1,mipd14_1,mipd15_1,mipds101_1,mipds102_1,mipds103_1,mipds105_1,mipds109_1,mipds110_1,mipds203_1,mipds204_1,mipds207_1,mipds308_1,mipds309_1,mipds401_1,mipds404_1,mipds503_1,mipds509_1,mipds601_1,mipds602_1,mipds603_1,mipds605_1,mipds610_1,mipds804_1,mipds901_1,mipds1001_1,mipds1011_1,mipds1012_1,mipde101_1,mipde102_1,mipde103_1,mipde105_1,mipde108_1,mipde109_1,mipde110_1,mipde501_1,mipde502_1,mipde504_1,mipdfp506_1,mipdfp601_1,mipdfp602_1,mipdfp603_1,mipdfp604_1,mipdfp605_1,mipdfp606_1,mipdfp608_1,mipdfp610_1,mipdfp701_1,mipdfp702_1,mipdsp201_1,mipdsp202_1,mipdsp203_1,mipdsp204_1,mipdsp205_1,mipdsp207_1,mipdsp208_1,mipdsp210_1,mipdsp211_1,mipdsp212_1,mipdsp217_1,cap1_1,cap2_1,cap3_1,cap4_1,cap5_1,cap6_1,cap7_1,cap8_1,cap9_1,cap10_1,cap12_1,cap13_1,cap14_1,cap15_1,cap16_1,cap17_1,cap18_1,cap19_1,cap20_1,cap21_1,cap22_1,cap23_1,cap24_1
"usaipo1945-0357",07nov1944,02nov1948,05oct1945,10oct1945,"National Adults",13,"None",25,2948,,"Female",,60.71888,10.85636,1.46084,.1864035,1.872807,19.89521,1.21815,0,.4887218,0,.1864035,0,2.589912,.5263158,0,0,32.23872,3.137688,1.067982,0,22.37192,0,0,0,0,1.46084,.1864035,0,0,0,1.367272,0,1.869674,16.65826,0,0,0,0,0,0,0,32.23872,3.137688,1.067982,1.902569,0,22.37192,0,0,.2280702,.2280702,1.367272,0,1.869674,0,16.65826,0,0,0,1.194027,.0241228,0,0,0,0,0,0,0,0,1.074561,0,9.781798,58.81631,1.46084,0,1.644737,1.902569,0,0,0,0,0,.372807,0,1.074561,0,28.5378,0,.0482456,2.537176,0,0,3.078634,.5263158,0,61.89843,7.686742,.9780579,.210084,1.618814,21.61831,1.380552,0,.3991597,.192577,.210084,0,3.281979,.5252101,0,0,24.17934,4.072129,1.248833,0,29.53631,0,0,0,0,.9780579,.210084,0,0,0,1.765706,0,1.565626,18.28698,0,0,0,.192577,0,0,0,24.17934,4.072129,1.248833,2.861812,0,29.53631,0,0,.2742764,.0816993,1.765706,0,1.565626,0,18.28698,0,0,0,1.345538,.035014,0,0,0,0,0,0,0,0,1.288515,0,6.398226,59.22919,.9780579,0,1.344538,2.861812,0,0,0,0,0,.4201681,0,1.288515,0,26.33253,0,.070028,3.076231,.192577,0,3.681139,.5252101,0
"usaipo1946-0366",07nov1944,02nov1948,28feb1946,05mar1946,"National Adults",14,"None",25,2207,,"Male",,64.83878,16.46701,.1961883,0,10.30456,4.359385,.1158445,0,0,0,0,0,3.718236,0,0,0,8.097907,8.715034,0,.0373692,43.8832,0,0,0,0,.1961883,0,0,0,0,.6793188,0,.1374653,3.542601,0,0,0,0,0,0,0,8.097907,8.715034,0,4.105275,.0373692,43.8832,0,0,1.588191,1.588191,.6793188,0,.1374653,0,3.542601,0,0,0,.1158445,0,0,0,0,0,0,0,0,0,16.46701,0,0,60.73351,.1961883,0,8.716368,4.105275,0,0,0,0,0,0,0,16.46701,0,5.268258,0,0,.7951634,0,0,3.718236,0,0,68.64349,12.08999,.04436,0,6.462611,7.551693,.2091255,0,0,0,0,0,4.998732,0,0,0,8.640051,10.5593,0,.1191382,44.68224,0,0,0,0,.04436,0,0,0,0,.6869456,0,.1774398,6.687308,0,0,0,0,0,0,0,8.640051,10.5593,0,4.617418,.1191382,44.68224,0,0,1.444867,1.444867,.6869456,0,.1774398,0,6.687308,0,0,0,.2091255,0,0,0,0,0,0,0,0,0,12.08999,0,0,64.00072,.04436,0,5.017744,4.617418,0,0,0,0,0,0,0,12.08999,.0253485,8.309614,0,0,.896071,0,0,4.998732,0,0
"usaipo1946-0374",07nov1944,02nov1948,28jun1946,03jul1946,"National Adults",13,"None",25,4137,,"Female",,55.91603,4.776558,.0874682,0,19.95547,14.10385,2.500795,0,.0874682,.0477099,0,0,2.52465,0,0,0,3.36355,44.72964,.0477099,0,7.775127,0,0,0,0,.0874682,0,0,0,0,2.643925,0,3.272106,5.003181,3.184637,0,0,.023855,0,0,0,3.36355,44.72964,.0477099,0,0,7.775127,0,0,0,0,2.643925,0,3.272106,0,5.003181,0,0,3.184637,2.500795,0,0,0,0,0,0,0,0,0,4.776558,0,0,55.91603,.0874682,0,19.95547,0,0,0,0,0,0,0,0,4.776558,0,8.275286,0,0,8.329358,.0477099,0,2.612118,0,0,61.13997,4.22587,0,0,10.84844,17.50368,2.803364,0,0,.1061571,0,0,3.37253,0,0,0,4.091132,46.05422,.1502531,0,10.84436,0,0,0,0,0,0,0,0,0,3.517884,0,4.053568,5.78393,4.148293,0,0,.0326637,0,0,0,4.091132,46.05422,.1502531,0,0,10.84436,0,0,0,0,3.517884,0,4.053568,0,5.78393,0,0,4.148293,2.803364,0,0,0,0,0,0,0,0,0,4.22587,0,0,61.13997,0,0,10.84844,0,0,0,0,0,0,0,0,4.22587,0,9.837499,0,0,10.46954,.1061571,0,3.37253,0,0
"usaipo1946-0378",07nov1944,02nov1948,13sep1946,18sep1946,"National Adults",12.1,"None",25,2239,,"Female",,41.43239,5.044025,0,0,5.399371,25.7956,7.698113,1.061321,0,.0786164,.0314465,0,13.08176,.3773585,0,.946541,.0660377,21.18396,0,1.012579,18.22327,0,0,0,0,0,0,0,0,.0550314,17.92453,0,0,7.871069,0,1.061321,0,.0786164,0,0,.946541,.0660377,21.18396,0,0,1.012579,18.22327,.946541,0,0,0,17.92453,0,0,0,7.871069,0,0,0,7.698113,0,0,0,0,0,0,0,0,0,.8081761,0,4.235849,42.37893,0,0,4.397799,0,0,0,1.061321,.0550314,0,.0314465,0,.8081761,0,12.10692,0,0,25.62264,.0786164,0,13.08176,.3773585,0,41.13605,4.14425,0,0,4.851569,29.06711,5.512642,1.767034,0,.0565451,0,0,13.37998,.0848176,0,2.233531,.1201583,21.14373,0,1.550749,15.996,0,0,0,0,0,0,0,0,.0424088,23.23357,0,0,5.833535,0,1.767034,0,.0565451,0,0,2.233531,.1201583,21.14373,0,0,1.550749,15.996,2.233531,0,.2473848,0,23.23357,0,0,0,5.833535,0,0,0,5.512642,0,0,0,0,0,0,0,0,0,.3852134,0,3.759037,43.52508,0,0,2.328244,0,0,0,1.767034,.0424088,0,0,0,.3852134,.0918858,9.592572,0,0,28.74621,.0565451,0,13.37998,.0848176,0
"usaipo1947-0387",07nov1944,02nov1948,02jan1947,07jan1947,"National Adults",11,"None",13,1456,,"Female",,.2766252,47.49884,0,0,14.69571,22.26833,0,1.42923,0,0,0,0,8.298756,0,5.532504,0,.2766252,0,0,0,0,3.100507,0,34.95851,0,0,0,0,0,0,1.855694,0,0,16.68972,0,1.42923,0,0,0,0,0,.2766252,0,0,0,0,0,0,0,0,0,1.855694,0,0,0,16.68972,0,3.722914,0,0,0,0,0,3.100507,0,0,34.95851,0,0,9.439834,0,0,.2766252,0,0,14.69571,0,3.100507,0,1.42923,0,0,0,34.95851,9.439834,0,16.68972,0,0,5.578608,0,0,8.298756,0,5.532504,.1364256,51.04593,0,0,13.43793,20.53206,0,2.432924,0,0,0,0,10.23192,0,2.18281,0,.1364256,0,0,0,0,2.842201,0,39.83629,0,0,0,0,0,0,.4092769,0,0,15.73443,0,2.432924,0,0,0,0,0,.1364256,0,0,0,0,0,0,0,0,0,.4092769,0,0,0,15.73443,0,4.388359,0,0,0,0,0,2.842201,0,0,39.83629,0,0,8.367439,0,0,.1364256,0,0,13.43793,0,2.842201,0,2.432924,0,0,0,39.83629,8.367439,0,15.73443,0,0,4.797636,0,0,10.23192,0,2.18281
"usaipo1947-0392",07nov1944,02nov1948,14mar1947,19mar1947,"National Adults",20,"None",13,1431,,"Female",,17.80008,3.731744,0,0,2.183955,54.27518,0,0,0,0,0,0,8.59962,0,13.40942,2.183955,0,4.36791,0,3.266762,7.981455,0,0,0,0,0,0,0,0,0,21.83581,0,3.720875,18.2525,8.3262,0,0,0,0,0,2.183955,0,4.36791,0,0,3.266762,7.981455,2.183955,0,0,0,21.83581,0,3.720875,0,18.2525,0,2.1398,8.3262,0,0,0,0,0,0,0,0,0,0,3.731744,0,0,19.98404,0,0,0,0,0,0,0,0,0,0,0,3.731744,0,21.97337,0,0,32.30182,0,0,8.59962,0,13.40942,22.96184,2.287671,0,0,2.465101,56.61187,0,0,0,0,0,0,6.769407,0,8.90411,2.465101,0,4.930202,0,3.200913,12.36562,0,0,0,0,0,0,0,0,0,27.50033,0,3.695369,13.57241,9.757012,0,0,0,0,0,2.465101,0,4.930202,0,0,3.200913,12.36562,2.465101,0,0,0,27.50033,0,3.695369,0,13.57241,0,2.086758,9.757012,0,0,0,0,0,0,0,0,0,0,2.287671,0,0,25.42694,0,0,0,0,0,0,0,0,0,0,0,2.287671,0,17.26778,0,0,39.3441,0,0,6.769407,0,8.90411
"usaipo1947-0401",07nov1944,02nov1948,25jul1947,30jul1947,"National Adults",1,"None",13,2834,,"Male",,30.74481,6.517941,0,.7731351,1.54627,39.33546,.2832861,7.464589,0,2.461048,0,0,10.87347,0,0,0,0,15.55477,7.777385,.9560906,6.456563,0,0,0,0,0,0,0,0,0,7.464589,0,.7731351,23.63315,0,7.464589,0,.5665722,.5665722,0,0,0,15.55477,7.777385,0,.9560906,6.456563,0,0,1.54627,1.54627,7.464589,0,.7731351,0,23.63315,0,7.464589,0,.2832861,0,0,0,0,0,0,0,0,0,6.517941,0,0,30.74481,0,0,0,0,0,0,7.464589,0,0,.7731351,0,6.517941,0,25.95255,0,0,15.21246,2.461048,0,10.87347,0,0,32.3154,3.628692,0,.8360123,1.672025,36.45269,1.502913,8.974365,0,3.094234,0,0,11.52368,0,0,0,0,14.43624,7.21812,1.184951,9.47609,0,0,0,0,0,0,0,0,0,8.974365,0,.8360123,17.66794,0,8.974365,0,.9552274,.9552274,0,0,0,14.43624,7.21812,0,1.184951,9.47609,0,0,1.672025,1.672025,8.974365,0,.8360123,0,17.66794,0,8.974365,0,1.502913,0,0,0,0,0,0,0,0,0,3.628692,0,0,32.3154,0,0,0,0,0,0,8.974365,0,0,.8360123,0,3.628692,0,20.17598,0,0,19.45164,3.094234,0,11.52368,0,0
"usaipo1947-0404",07nov1944,02nov1948,12sep1947,17sep1947,"National Adults",21,"None",23,2544,,"Female",,38.37686,2.063725,.0261231,.0783693,.2351079,25.60097,1.045753,.5417432,.2925787,.8272314,.0522462,0,2.333663,0,28.52563,0,.0522462,35.9985,.0522462,.0470216,2.226849,0,0,0,0,.0261231,0,0,0,0,12.41133,0,.5417432,12.62177,0,.5417432,0,0,0,0,0,.0522462,35.9985,.0522462,0,.0470216,2.226849,0,0,.2351079,.2351079,12.41133,0,.5417432,0,12.62177,0,.0261231,0,1.045753,0,0,0,0,0,0,0,0,0,2.063725,0,0,38.37686,.0261231,0,0,0,0,0,.5417432,0,0,.1306155,0,2.063725,0,13.39862,0,0,13.48321,.8272314,0,2.626242,0,28.52563,36.50248,1.598188,.081701,.1830102,.5490305,26.58363,.7843292,.5123818,0,1.217344,0,0,3.161827,0,28.82608,0,.0490206,33.14036,.1307216,.1127473,3.069622,0,0,0,0,.081701,0,0,0,0,16.9219,0,.5123818,9.149341,0,.5123818,0,0,0,0,0,.0490206,33.14036,.1307216,0,.1127473,3.069622,0,0,.5490305,.5490305,16.9219,0,.5123818,0,9.149341,0,0,0,.7843292,0,0,0,0,0,0,0,0,0,1.598188,0,0,36.50248,.081701,0,0,0,0,0,.5123818,0,0,.1830102,0,1.598188,0,10.21075,0,0,17.70623,1.217344,0,3.161827,0,28.82608
"usaipo1948-0415",07nov1944,02nov1948,19mar1948,24mar1948,"National Adults",1,"None",13,2761,,"Male",,12.64179,4.395523,0,.2769486,1.107794,70.11526,.5970149,.261194,0,8.276119,0,0,2.328358,0,0,0,2.033582,6.559701,2.033582,0,2.014925,0,0,2.186567,0,0,0,0,0,0,20.20771,0,.261194,42.91045,6.735904,.261194,0,2.033582,2.033582,0,0,2.033582,6.559701,2.033582,0,0,2.014925,0,0,1.107794,1.107794,20.20771,0,.261194,0,42.91045,0,0,6.735904,.5970149,0,0,0,0,0,0,2.186567,0,0,2.208955,0,0,12.64179,0,0,0,0,0,0,.261194,0,0,.2769486,2.186567,2.208955,0,44.27943,0,0,27.54063,8.276119,0,2.328358,0,0,13.46763,2.748651,0,.2470873,.9883494,65.28579,.8444757,.2463054,0,15.18649,0,0,.9852217,0,0,0,3.110486,4.783603,3.110486,0,2.463054,0,0,1.594534,0,0,0,0,0,0,24.14321,0,.2463054,32.84854,8.047736,.2463054,0,3.110486,3.110486,0,0,3.110486,4.783603,3.110486,0,0,2.463054,0,0,.9883494,.9883494,24.14321,0,.2463054,0,32.84854,0,0,8.047736,.8444757,0,0,0,0,0,0,1.594534,0,0,1.154117,0,0,13.46763,0,0,0,0,0,0,.2463054,0,0,.2470873,1.594534,1.154117,0,34.0832,0,0,33.03542,15.18649,0,.9852217,0,0
"usaipo1948-0420",07nov1944,02nov1948,19jun1948,24jun1948,"National Adults",1,"None",13,3014,,"Female",,27.71445,7.555556,3,0,2.554286,49.04572,.9333333,0,0,4.996667,0,0,4.2,0,0,0,0,14.45572,4.818572,4.818572,3.621587,0,0,0,0,3,0,0,0,0,14.24222,.4257143,0,25.94333,4.623333,0,0,0,3,0,0,0,14.45572,4.818572,0,4.818572,3.621587,0,0,2.554286,2.554286,14.24222,.4257143,0,0,25.94333,0,3.811111,4.623333,.9333333,0,3,0,0,0,0,0,0,0,4.555556,0,0,27.71445,3,0,0,0,0,0,0,0,0,0,3,4.555556,0,28.92333,0,0,23.61,4.996667,0,4.2,0,0,27.32214,6.395861,3.016293,0,2.547651,51.30355,.5944518,0,0,5.121249,0,0,3.698811,0,0,0,0,12.90244,4.300812,4.300812,5.818079,0,0,0,0,3.016293,0,0,0,0,19.48402,.4246084,0,19.29491,6.820941,0,0,0,3.016293,0,0,0,12.90244,4.300812,0,4.300812,5.818079,0,0,2.547651,2.547651,19.48402,.4246084,0,0,19.29491,0,5.279062,6.820941,.5944518,0,3.016293,0,0,0,0,0,0,0,3.379569,0,0,27.32214,3.016293,0,0,0,0,0,0,0,0,0,3.016293,3.379569,0,22.26717,0,0,32.17848,5.121249,0,3.698811,0,0
"usaipo1949-0435",02nov1948,04nov1952,07jan1949,12jan1949,"National Adults",1,"None",12,2950,,"Male",,28.15823,10.85323,1.035975,0,.7923498,49.16022,0,0,1.639344,0,0,0,8.360656,0,0,0,.8395947,16.94493,2.518784,5.648311,2.206609,0,0,5.648311,1.035975,0,0,0,0,0,13.79288,0,0,26.96721,6.896441,0,0,0,0,0,0,.8395947,16.94493,2.518784,0,5.648311,2.206609,0,0,.7923498,.7923498,13.79288,0,0,0,26.96721,0,1.503681,6.896441,0,0,0,0,0,0,0,5.648311,0,0,5.204918,0,0,28.15823,1.035975,0,0,0,0,0,0,0,0,0,5.648311,5.204918,0,27.75956,0,0,22.193,0,0,10,0,0,32.16824,9.372453,.9309107,0,1.094661,45.98398,0,0,1.261777,0,0,0,9.187977,0,0,0,1.315986,17.18645,3.947959,5.728816,3.989035,0,0,5.728816,.9309107,0,0,0,0,0,14.90002,0,0,21.37431,7.450012,0,0,0,0,0,0,1.315986,17.18645,3.947959,0,5.728816,3.989035,0,0,1.094661,1.094661,14.90002,0,0,0,21.37431,0,2.259637,7.450012,0,0,0,0,0,0,0,5.728816,0,0,3.643637,0,0,32.16824,.9309107,0,0,0,0,0,0,0,0,0,5.728816,3.643637,0,22.46897,0,0,24.60967,0,0,10.44975,0,0
"usaipo1949-0443",02nov1948,04nov1952,11jun1949,16jun1949,"National Adults",1,"None",24,1322,,"Male",,34.77304,11.32135,3.397518,.3753396,2.168629,3.276196,0,4.737619,.1112117,1.840554,.4448469,0,1.673737,0,35.87996,3.184898,12.20523,6.369796,6.102617,3.184898,3.608821,1.421127,0,0,1.698759,1.698759,.2641279,0,0,0,0,.0278029,0,3.248394,0,0,0,0,0,0,3.184898,12.20523,6.369796,6.102617,.1167723,3.184898,3.608821,0,0,.0834088,.0834088,0,.0278029,0,0,3.248394,0,0,0,0,0,1.172489,0,1.421127,0,0,0,0,0,8.727738,0,0,34.65627,3.397518,.3336352,2.08522,.1167723,1.421127,1.651494,0,0,1.172489,.7089748,0,8.727738,1.362344,3.359605,0,0,0,1.840554,1.501358,1.784948,0,35.87996,39.02085,9.843384,2.63578,.5601032,3.717548,2.890337,0,3.808545,.1647362,1.776406,.2855428,0,1.292003,0,34.00476,3.829791,11.79132,7.659582,5.895662,3.829791,5.914032,1.200221,0,0,1.31789,1.31789,.3020165,0,0,0,0,.027456,0,2.86288,0,0,0,0,0,0,3.829791,11.79132,7.659582,5.895662,.1006721,3.829791,5.914032,0,0,.0823681,.0823681,0,.027456,0,0,2.86288,0,0,0,0,0,1.030778,0,1.200221,0,0,0,0,0,7.612384,0,0,38.92018,2.63578,.5326472,3.63518,.1006721,1.200221,1.451248,0,0,1.030778,.5875593,0,7.612384,.8785933,2.972705,0,0,0,1.776406,1.204144,1.456739,0,34.00476
"usaipo1949-0447",02nov1948,04nov1952,03sep1949,08sep1949,"National Adults",2,"None",24,2892,,"Male",,20.80389,6.456943,1.634554,.1455092,.8410086,25.41916,1.84713,.3940875,2.550049,2.126513,.9385345,0,2.182638,0,34.65998,1.273206,5.645123,7.917088,2.546411,1.682017,1.740048,.5383841,0,0,.8172768,.8172768,0,0,0,0,15.7109,0,.2000752,6.513962,1.418715,.2000752,.693594,0,.7088377,0,1.273206,5.645123,7.917088,2.546411,0,1.682017,1.740048,.8410086,0,0,0,15.7109,0,.2000752,0,6.513962,0,1.575513,1.418715,.2716172,1.575513,0,0,.5383841,0,.0582037,0,0,0,3.008692,0,2.851663,21.6449,1.634554,.3395215,0,0,.5383841,0,.2000752,0,0,.9385345,2.909867,3.008692,0,6.714037,0,1.575513,18.97674,2.126513,0,4.732687,0,34.65998,22.61998,5.599822,.9151961,.0902306,1.754525,24.55626,2.022823,.2320215,2.142332,3.685276,.5104474,0,3.448098,0,32.42299,1.456856,5.663167,6.751827,2.913712,3.50905,2.325372,.5491176,0,0,.457598,.457598,0,0,0,0,16.30789,0,.154681,5.093057,1.287167,.154681,.6290362,0,1.228425,0,1.456856,5.663167,6.751827,2.913712,0,3.50905,2.325372,1.754525,0,0,0,16.30789,0,.154681,0,5.093057,0,1.713461,1.287167,.3093621,1.713461,0,0,.5491176,0,.2681138,0,0,0,1.81695,0,2.96564,24.37451,.9151961,.1675711,0,0,.5491176,0,.154681,0,0,.5104474,3.233754,1.81695,0,5.247738,0,1.713461,19.61788,3.685276,0,5.59043,0,32.42299
"usaipo1949-0449",02nov1948,04nov1952,30oct1949,05nov1949,"National Adults",11,"None",24,2883,,"Female",,29.01013,3.906873,.3832203,0,4.818744,19.89077,.6439143,1.947571,0,1.702518,0,0,.8733251,0,36.82294,.7893444,5.095544,5.794298,.7893444,3.516018,12.23623,0,0,0,.1916101,0,0,0,0,0,7.701647,.4804219,1.791154,5.545707,3.293869,1.791154,0,.2027827,0,0,.7893444,5.095544,5.794298,.7893444,0,3.516018,12.23623,0,0,4.662327,.9608437,7.701647,.4804219,1.791154,0,5.545707,0,1.07797,3.293869,.6439143,0,0,.2346246,0,0,.1876997,0,0,0,3.484549,0,0,32.71161,.3832203,.1564164,.1564164,0,0,0,1.791154,0,0,0,.4223244,3.484549,0,8.778128,0,0,12.7174,1.702518,0,.8733251,0,36.82294,28.51108,2.994266,.6268873,0,9.330729,18.16938,.76373,1.758613,0,2.813781,0,0,1.184429,0,33.84711,.9826783,4.790418,5.019907,.9826783,3.694567,12.05815,0,0,0,.3134437,0,0,0,0,0,6.931266,.5973922,1.655057,4.11841,3.460825,1.655057,0,.4870859,0,0,.9826783,4.790418,5.019907,.9826783,0,3.694567,12.05815,0,0,8.709389,1.194784,6.931266,.5973922,1.655057,0,4.11841,0,1.406428,3.460825,.76373,0,0,.2810822,0,0,.427171,0,0,0,2.286012,0,0,36.02568,.6268873,.1035566,.6213397,0,0,0,1.655057,0,0,0,.7082532,2.286012,0,7.565642,0,0,12.56225,2.813781,0,1.184429,0,33.84711
"usaipo1950-0454",02nov1948,04nov1952,26mar1950,31mar1950,"National Adults",1,"None",24,1452,,"Female",,28.1974,4.104223,.8685286,.5449591,.8401453,44.87367,0,.01703,1.725704,11.45436,.2724796,0,4.240463,0,2.861035,3.630038,5.920592,7.260076,2.960296,3.630038,4.245727,.1362398,0,0,.2895095,.5790191,.5449591,0,0,0,10.93748,.215713,6.376779,16.40622,5.46874,0,0,0,.3576294,0,3.630038,5.920592,7.260076,2.960296,0,3.630038,4.245727,0,0,.431426,.431426,10.93748,.215713,6.376779,0,16.40622,5.46874,0,5.46874,0,0,.1362398,.3576294,.1362398,0,0,0,0,0,3.474114,0,0,27.64677,.8685286,.01703,.4087194,0,.1362398,0,0,0,.1362398,.8174387,.3576294,3.474114,.5506358,28.89888,0,0,16.40622,11.45436,0,5.966167,0,2.861035,29.58641,3.725627,.5222842,.185701,1.574888,43.72799,0,0,1.702259,13.5547,.0928505,0,2.681058,0,2.64624,3.966778,6.144714,7.933557,3.072357,3.966778,3.444995,.6128134,0,0,.1740947,.3481894,.185701,0,0,0,10.81546,.2999786,5.573887,16.22319,5.407732,0,0,0,.8983287,0,3.966778,6.144714,7.933557,3.072357,.1392758,3.966778,3.444995,0,0,.5999572,.5999572,10.81546,.2999786,5.573887,0,16.22319,5.407732,0,5.407732,0,0,.1392758,.8983287,.6128134,0,0,0,0,0,2.075209,0,0,28.52918,.5222842,0,.9749303,.1392758,.6128134,0,0,0,.1392758,.2785515,.8983287,2.075209,.9179539,28.10475,0,0,16.22319,13.5547,0,4.383318,0,2.64624
"usaipo1950-0458",02nov1948,04nov1952,09jul1950,14jul1950,"National Adults",12,"None",24,1422,,"Male",,12.62297,3.103403,1.286962,0,7.544988,47.19004,2.3605,.0354675,0,3.565831,0,0,5.247213,0,17.04262,.6852633,.7684616,2.43836,1.069494,6.176968,1.356745,.253339,.0354675,0,.9652216,.3217405,0,0,0,0,9.218067,1.882123,.1824041,17.47131,6.857567,0,0,.1418698,0,0,.6852633,.7684616,2.43836,1.069494,.1276828,6.176968,1.356745,1.370527,.6852633,4.878974,2.823184,9.218067,1.882123,.1824041,0,17.47131,6.857567,4.721001,6.857567,2.3605,0,0,0,.253339,.0354675,0,0,0,0,2.814596,0,0,16.60687,1.286962,.0709349,.6102245,.1276828,.253339,0,0,0,0,0,0,2.814596,0,29.21658,0,0,23.15713,3.565831,0,5.247213,0,17.04262,19.1204,1.342938,1.219533,.0483942,11.29495,40.49175,2.820853,.1209854,.0725913,5.018015,0,0,6.223491,0,12.2261,1.113935,1.814782,4.169008,2.021326,5.944188,3.836967,.114072,.0725913,0,.91465,.3048833,.0483942,0,0,0,8.139865,2.164071,.1866633,13.72143,5.319012,0,.0362956,.5796931,0,0,1.113935,1.814782,4.169008,2.021326,.2201935,5.944188,3.836967,2.227869,1.113935,6.58791,3.246106,8.139865,2.164071,.1866633,0,13.72143,5.319012,5.641706,5.319012,2.820853,0,0,0,.114072,.0725913,0,0,0,0,1.156275,0,0,25.58381,1.219533,.1451825,1.365234,.2201935,.114072,.0483942,0,0,0,.0483942,0,1.156275,0,24.63728,0,0,21.92144,5.018015,0,6.296082,0,12.2261
"usaipo1950-0460",02nov1948,04nov1952,20aug1950,25aug1950,"National Adults",12,"None",24,1328,,"Female",,11.19422,1.394138,.8210351,0,9.507536,28.64402,.9523197,.2394686,.1481249,2.448528,0,0,3.635708,0,41.0149,.2773011,.4443747,5.244348,.4994884,3.811747,.9169637,.3703122,.1110937,0,.6157764,.2052588,0,0,0,0,5.373217,1.347811,.2567498,13.77676,3.468578,.1283749,.0740625,.0864062,.0345625,0,.2773011,.4443747,5.244348,.4994884,0,3.811747,.9169637,.2773011,.2773011,7.848258,6.739053,5.373217,1.347811,.2567498,0,13.77676,3.468578,.9523197,3.468578,.9523197,0,0,.0345625,.3703122,.1110937,0,0,0,0,.8781691,0,0,12.85803,.8210351,.2221873,1.104677,0,.3703122,0,.1283749,0,0,0,.0345625,.8781691,0,25.58895,0,0,10.74643,2.448528,0,3.783832,0,41.0149,15.35043,.9648808,.8035377,.0533997,16.02179,28.41766,1.574465,.1895688,.160199,3.507849,0,0,5.918461,0,27.03777,.6518874,.918474,4.261038,1.111124,5.786742,2.62116,.0640796,.0934494,0,.6026532,.2008844,.0533997,0,0,0,6.285021,2.086447,.1922387,12.0073,3.136091,.0961194,.0800995,.1201492,.0978994,0,.6518874,.918474,4.261038,1.111124,0,5.786742,2.62116,.6518874,.6518874,13.03978,10.43223,6.285021,2.086447,.1922387,0,12.0073,3.136091,1.574465,3.136091,1.574465,0,0,.0978994,.0640796,.0934494,0,0,0,0,.7094525,0,0,19.26175,.8035377,.1868988,1.67823,0,.0640796,0,.0961194,0,0,.0533997,.0978994,.7094525,0,27.85431,0,0,12.57004,3.507849,0,6.07866,0,27.03777
