problem	cat	numsurveys	numrespondents	perc	year	month
5	6	1	1526	.182	1972	7
6	6	1	1526	1.5700001	1972	7
7	6	1	1526	4.006	1972	7
8	6	1	1526	0	1972	7
9	6	1	1526	0	1972	7
10	6	1	1526	0	1972	7
12	6	1	1526	19.188	1972	7
13	6	1	1526	6.4130001	1972	7
14	6	1	1526	.345	1972	7
15	6	1	1526	.76899999	1972	7
16	6	1	1526	3.075	1972	7
17	6	1	1526	0	1972	7
18	6	1	1526	0	1972	7
19	6	1	1526	24.569	1972	7
20	6	1	1526	3.9949999	1972	7
21	6	1	1526	0	1972	7
22	6	1	1526	10.007	1972	7
23	6	1	1526	0	1972	7
24	6	1	1526	1.522	1972	7
1	1	0	0	21.266	1972	8
2	1	0	0	7.2420003	1972	8
3	1	0	0	5.8065002	1972	8
4	1	0	0	12.499	1972	8
5	1	0	0	.36450001	1972	8
6	1	0	0	30.8425	1972	8
7	1	0	0	.068	1972	8
8	1	0	0	3.536	1972	8
9	1	0	0	4.9435	1972	8
10	1	0	0	4.2684999	1972	8
11	1	0	0	4.0834999	1972	8
12	1	0	0	0	1972	8
13	1	0	0	2.949	1972	8
14	1	0	0	0	1972	8
15	1	0	0	2.132	1972	8
1	6	0	0	21.320999	1972	8
2	6	0	0	5.8065002	1972	8
3	6	0	0	.102	1972	8
4	6	0	0	0	1972	8
5	6	0	0	.322	1972	8
6	6	0	0	1.0185	1972	8
7	6	0	0	2.9685	1972	8
8	6	0	0	.0115	1972	8
9	6	0	0	0	1972	8
10	6	0	0	.016	1972	8
12	6	0	0	16.449	1972	8
13	6	0	0	5.6905	1972	8
14	6	0	0	.245	1972	8
15	6	0	0	.7335	1972	8
16	6	0	0	6.6644999	1972	8
17	6	0	0	.0195	1972	8
18	6	0	0	.0485	1972	8
19	6	0	0	24.288	1972	8
20	6	0	0	4.2684999	1972	8
21	6	0	0	.0015	1972	8
22	6	0	0	7.892	1972	8
23	6	0	0	0	1972	8
24	6	0	0	2.132	1972	8
1	1	2	2569	23.666	1972	9
2	1	2	2569	6.1550002	1972	9
3	1	2	2569	6.1220002	1972	9
4	1	2	2569	12.472	1972	9
5	1	2	2569	.64600003	1972	9
6	1	2	2569	34.041	1972	9
7	1	2	2569	.13600001	1972	9
8	1	2	2569	2.3800001	1972	9
9	1	2	2569	3.7309999	1972	9
10	1	2	2569	4.5419998	1972	9
11	1	2	2569	1.323	1972	9
12	1	2	2569	0	1972	9
13	1	2	2569	2.046	1972	9
14	1	2	2569	0	1972	9
15	1	2	2569	2.7420001	1972	9
101	2	2	2569	3.4519999	1972	9
102	2	2	2569	4.3930001	1972	9
103	2	2	2569	10.686	1972	9
104	2	2	2569	.019	1972	9
105	2	2	2569	1.142	1972	9
106	2	2	2569	0	1972	9
107	2	2	2569	.27599999	1972	9
108	2	2	2569	.039	1972	9
109	2	2	2569	3.595	1972	9
110	2	2	2569	.065	1972	9
201	2	2	2569	0	1972	9
202	2	2	2569	3.605	1972	9
203	2	2	2569	.46700001	1972	9
204	2	2	2569	.168	1972	9
205	2	2	2569	.145	1972	9
206	2	2	2569	.37400001	1972	9
207	2	2	2569	1.206	1972	9
208	2	2	2569	0	1972	9
209	2	2	2569	0	1972	9
210	2	2	2569	0	1972	9
211	2	2	2569	.084	1972	9
212	2	2	2569	.023	1972	9
213	2	2	2569	.027	1972	9
214	2	2	2569	.005	1972	9
215	2	2	2569	0	1972	9
216	2	2	2569	.038	1972	9
217	2	2	2569	.013	1972	9
301	2	2	2569	.036	1972	9
302	2	2	2569	0	1972	9
304	2	2	2569	.049	1972	9
306	2	2	2569	0	1972	9
307	2	2	2569	.078	1972	9
308	2	2	2569	2.806	1972	9
309	2	2	2569	2.2060001	1972	9
310	2	2	2569	.94700003	1972	9
401	2	2	2569	4.0440001	1972	9
402	2	2	2569	1.112	1972	9
403	2	2	2569	.039	1972	9
404	2	2	2569	6.1040001	1972	9
405	2	2	2569	.036	1972	9
406	2	2	2569	0	1972	9
407	2	2	2569	1.137	1972	9
501	2	2	2569	.104	1972	9
502	2	2	2569	.104	1972	9
503	2	2	2569	0	1972	9
504	2	2	2569	.21799999	1972	9
505	2	2	2569	0	1972	9
506	2	2	2569	.182	1972	9
507	2	2	2569	.039	1972	9
508	2	2	2569	0	1972	9
509	2	2	2569	0	1972	9
601	2	2	2569	2.5139999	1972	9
602	2	2	2569	.33399999	1972	9
603	2	2	2569	.935	1972	9
604	2	2	2569	.045	1972	9
605	2	2	2569	6.618	1972	9
606	2	2	2569	2.141	1972	9
608	2	2	2569	.44	1972	9
609	2	2	2569	0	1972	9
610	2	2	2569	21.014	1972	9
611	2	2	2569	0	1972	9
701	2	2	2569	.039	1972	9
702	2	2	2569	.058	1972	9
703	2	2	2569	.039	1972	9
704	2	2	2569	0	1972	9
705	2	2	2569	0	1972	9
801	2	2	2569	.76599997	1972	9
802	2	2	2569	0	1972	9
803	2	2	2569	1.165	1972	9
804	2	2	2569	.023	1972	9
805	2	2	2569	.003	1972	9
806	2	2	2569	.42199999	1972	9
807	2	2	2569	0	1972	9
901	2	2	2569	2.289	1972	9
902	2	2	2569	.273	1972	9
903	2	2	2569	1.169	1972	9
904	2	2	2569	0	1972	9
905	2	2	2569	0	1972	9
906	2	2	2569	0	1972	9
908	2	2	2569	0	1972	9
1001	2	2	2569	0	1972	9
1002	2	2	2569	0	1972	9
1003	2	2	2569	.208	1972	9
1004	2	2	2569	.884	1972	9
1005	2	2	2569	.053	1972	9
1006	2	2	2569	1.512	1972	9
1007	2	2	2569	.104	1972	9
1008	2	2	2569	0	1972	9
1009	2	2	2569	.026	1972	9
1010	2	2	2569	.55500001	1972	9
1011	2	2	2569	1.025	1972	9
1012	2	2	2569	.175	1972	9
1101	2	2	2569	1.186	1972	9
1102	2	2	2569	.088	1972	9
1103	2	2	2569	0	1972	9
1104	2	2	2569	0	1972	9
1105	2	2	2569	.049	1972	9
1106	2	2	2569	0	1972	9
1201	2	2	2569	0	1972	9
1301	2	2	2569	2.046	1972	9
1302	2	2	2569	0	1972	9
1401	2	2	2569	0	1972	9
1501	2	2	2569	2.7420001	1972	9
101	3	2	2569	3.4519999	1972	9
102	3	2	2569	4.3930001	1972	9
103	3	2	2569	10.686	1972	9
104	3	2	2569	.019	1972	9
105	3	2	2569	1.142	1972	9
106	3	2	2569	0	1972	9
107	3	2	2569	.27599999	1972	9
108	3	2	2569	.039	1972	9
109	3	2	2569	3.595	1972	9
110	3	2	2569	.065	1972	9
501	3	2	2569	.104	1972	9
502	3	2	2569	.104	1972	9
503	3	2	2569	0	1972	9
504	3	2	2569	.21799999	1972	9
505	3	2	2569	0	1972	9
506	3	2	2569	.182	1972	9
201	4	2	2569	0	1972	9
202	4	2	2569	3.605	1972	9
203	4	2	2569	.46700001	1972	9
204	4	2	2569	.168	1972	9
205	4	2	2569	.145	1972	9
206	4	2	2569	.37400001	1972	9
207	4	2	2569	1.206	1972	9
208	4	2	2569	0	1972	9
209	4	2	2569	0	1972	9
210	4	2	2569	0	1972	9
211	4	2	2569	.084	1972	9
212	4	2	2569	.023	1972	9
213	4	2	2569	.027	1972	9
214	4	2	2569	.005	1972	9
215	4	2	2569	0	1972	9
216	4	2	2569	.038	1972	9
217	4	2	2569	.013	1972	9
506	5	2	2569	.182	1972	9
601	5	2	2569	2.5139999	1972	9
602	5	2	2569	.33399999	1972	9
603	5	2	2569	.935	1972	9
604	5	2	2569	.045	1972	9
605	5	2	2569	6.618	1972	9
606	5	2	2569	2.141	1972	9
608	5	2	2569	.44	1972	9
609	5	2	2569	0	1972	9
610	5	2	2569	21.014	1972	9
611	5	2	2569	0	1972	9
701	5	2	2569	.039	1972	9
702	5	2	2569	.058	1972	9
703	5	2	2569	.039	1972	9
704	5	2	2569	0	1972	9
705	5	2	2569	0	1972	9
1	6	2	2569	23.775999	1972	9
2	6	2	2569	6.1220002	1972	9
3	6	2	2569	.204	1972	9
4	6	2	2569	0	1972	9
5	6	2	2569	.46200001	1972	9
6	6	2	2569	.46700001	1972	9
7	6	2	2569	1.931	1972	9
8	6	2	2569	.023	1972	9
9	6	2	2569	0	1972	9
10	6	2	2569	.032	1972	9
12	6	2	2569	13.71	1972	9
13	6	2	2569	4.9679999	1972	9
14	6	2	2569	.145	1972	9
15	6	2	2569	.69800001	1972	9
16	6	2	2569	10.254	1972	9
17	6	2	2569	.039	1972	9
18	6	2	2569	.097	1972	9
19	6	2	2569	24.007	1972	9
20	6	2	2569	4.5419998	1972	9
21	6	2	2569	.003	1972	9
22	6	2	2569	5.777	1972	9
23	6	2	2569	0	1972	9
