country,ccode,cow,imf,wdi,marpor,mapp,ms2000,smg2003,errda,mfh2004,parlgov,govtseq,new,investiture,startyear,startmonth,startday,peyear,pemonth,peday,neyear,nemonth,neday,duration,ciep,ciep_left,pmpd,rft_wkb2000,rft_wkb2011,rft_sw2014,election_follows,tog1,tog2,gpshare,gspshare,gparties,gsparties,sparties,reshuffles,return,return_elect,py1name,py1seat,py1cab_perc,mpppy1,py2name,py2seat,py2cab_perc,mpppy2,py3name,py3seat,py3cab_perc,mpppy3,py4name,py4seat,py4cab_perc,mpppy4,py5name,py5seat,py5cab_perc,mpppy5,py6name,py6seat,py6cab_perc,mpppy6,py7name,py7seat,py7cab_perc,mpppy7,py8name,py8seat,py8cab_perc,mpppy8,py9name,py9seat,py9cab_perc,mpppy9,py10name,py10seat,py10cab_perc,mpppy10,totalseat,portfolio,cpg_wkb2000,cpg_wkb2011,cpg_sw2014,prime,primeparty,mpp_pm,py1seat_upper,totalseat_upper
"Romania",360,360,968,"ROM",93,1,,,2708,6,440,9,1,1,1998,4,15,1996,11,3,2000,11,26,607,4,933,65.05895,,6,6,0,3,3,69.38776,69.38776,3,3,0,,2,,"CDR",122,,93411,"PDSR",91,,93223,"UDMR",25,,93951,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,343,,,3,2,"Vasile","CDR",93411,,
"Romania",360,360,968,"ROM",93,1,,,2709,7,,10,2,1,1999,12,13,1996,11,3,2000,11,26,8,4,326,2.453988,,,7,0,6,6,69.38776,69.38776,3,3,0,,3,,"CDR",122,,93411,"PDSR",91,,93223,"UDMR",25,,93951,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,343,,,,2,"Athanasiu","PSDR(2)",93320,,
"Romania",360,360,968,"ROM",93,1,,,,8,171,11,1,1,1999,12,21,1996,11,3,2000,11,26,373,4,318,117.2956,,1,1,1,3,3,58.30904,58.30904,3,3,0,,2,,"CDR",122,,93411,"USD",53,,93322,"UDMR",25,,93951,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,343,,,3,2,"Isarescu","NONA",,,
"Romania",360,360,968,"ROM",93,1,,,2710,9,64,12,1,1,2000,12,28,2000,11,26,2004,11,28,1462,4,1429,102.3093,,1,1,1,4,4,44.92754,44.92754,1,1,0,,0,0,"PDSR",155,,93223,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,345,,,4,4,"Nastase","PDSR",93223,,
"Romania",360,360,968,"ROM",93,1,,,2712,,509,13,1,1,2004,12,29,2004,11,28,2008,11,30,712,4,1430,49.79021,,4,4,0,5,5,46.08434,46.08434,4,4,0,1,0,0,"PNL",64,40,93041,"PD",48,28,93041,"UDMR",22,16,93951,"PUR",19,12,93001,"Independents",,4,,"",,,,"",,,,"",,,,"",,,,"",,,,332,25,,2,2,"Popescu-Tariceanu","PNL",93041,,
"Romania",360,360,968,"ROM",93,1,,,2713,,28,14,2,1,2006,12,11,2004,11,28,2008,11,30,115,4,718,16.01671,,,4,0,5,5,40.36145,40.36145,3,3,0,0,3,,"PNL",64,45.454545,93041,"PD",48,31.818182,93041,"UDMR",22,18.181818,93951,"Independents",,4.5454545,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,332,22,,,2,"Popescu-Tariceanu","PNL",93041,,
"Romania",360,360,968,"ROM",93,1,,,2714,,118,15,1,1,2007,4,5,2004,11,28,2008,11,30,627,4,603,103.9801,,,1,1,5,5,23.49398,23.49398,2,2,0,0,2,,"PNL",56,72.222222,93041,"UDMR",22,22.222222,93951,"Independents",,5.5555556,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,332,18,,2,2,"Popescu-Tariceanu","PNL",93041,,
"Romania",360,360,968,"ROM",93,1,,,2715,,599,16,2,1,2008,12,22,2008,11,30,2012,12,9,283,4,1439,19.66644,,,4,0,2,2,68.56287,68.56287,2,2,0,0,0,0,"PDL",115,47.619048,93530,"PSD-PC(2)",114,47.619048,93002,"Independents",,4.7619048,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,334,21,,,2,"Boc","PDL",93530,,
"Romania",360,360,968,"ROM",93,1,,,2716,,,17,2,1,2009,10,1,2008,11,30,2012,12,9,83,4,1156,7.179931,,,6,0,4,4,34.43114,34.43114,1,1,0,0,1,,"PDL",115,90,93530,"Independents",,10,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,334,20,,,2,"Boc","PDL",93530,,
"Romania",360,360,968,"ROM",93,1,,,2717,,993,18,2,1,2009,12,23,2008,11,30,2012,12,9,254,4,1073,23.67195,,,7,0,5,5,46.10778,46.10778,2,2,0,0,1,,"PDL",115,47.058824,93530,"UDMR",22,23.529412,93951,"Independents",17,29.411765,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,334,17,,,2,"Boc","PDL",93530,,
"Romania",360,360,968,"ROM",93,1,,,,,537,19,2,1,2010,9,3,2008,11,30,2012,12,9,524,4,819,63.98046,,,2,0,5,5,48.80239,48.80239,3,3,0,1,2,,"PDL",124,64.705882,93530,"UDMR",22,23.529412,93951,"UNPR",17,5.8823529,,"Independents",,5.8823529,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,334,17,,,2,"Boc","PDL",93530,,
"Romania",360,360,968,"ROM",93,1,,,,,992,20,2,1,2012,2,9,2008,11,30,2012,12,9,88,4,295,29.83051,,,5,0,3,3,67.96407,67.96407,3,3,0,1,3,,"PDL",166,52.941176,93530,"UDMR",28,17.647059,93951,"UNPR",33,11.764706,,"Independents",,17.647059,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,334,17,,,2,"Ungureanu","NONA",,,
"Romania",360,360,968,"ROM",93,1,,,,,1033,21,2,1,2012,5,7,2008,11,30,2012,12,9,228,4,207,110.1449,,,1,1,3,3,67.66467,67.66467,3,3,0,1,0,,"PSD",139,52.173913,93002,"PNL",87,26.086957,93430,"PC(2)",,4.3478261,93002,"Independents",0,17.391304,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,334,23,,,4,"Ponta","PSD",93002,,
"Romania",360,360,968,"ROM",93,1,,,,,1043,22,2,1,2012,12,21,2012,12,9,,,,439,4,1449,30.29676,,,4,0,3,3,66.26214,66.26214,4,4,0,0,3,3,"PSD",150,52,93031,"PNL",100,40,93430,"PC(2)",13,4,93031,"UNPR",10,4,93031,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,412,25,,,4,"Ponta","PSD",93031,,
"Romania",360,360,968,"ROM",93,1,,,,,1085,23,2,1,2014,3,5,2012,12,9,,,,287,4,1010,28.41584,,,4,0,2,2,50.9901,50.9901,4,4,0,1,3,,"PSD",152,57.692308,93031,"UNPR",20,7.6923077,93031,"PC(2)",16,3.8461538,93031,"UDMR",18,7.6923077,93951,"Independents",0,23.076923,,"",,,,"",,,,"",,,,"",,,,"",,,,404,26,,,4,"Ponta","PSD",93031,,
"Romania",360,360,968,"ROM",93,1,,,,,1154,24,2,1,2014,12,17,2012,12,9,,,,,4,723,,,,,,2,2,52.23881,52.23881,4,4,0,0,3,,"PSD",147,63.636364,93031,"UNPR",34,9.0909091,93031,"PC(2)",13,9.0909091,93031,"PLR",16,9.0909091,,"Independents",0,9.0909091,,"",,,,"",,,,"",,,,"",,,,"",,,,402,22,,,4,"Ponta","PSD",93031,,
"Slovakia",317,317,936,"SVK",96,1,,,2801,,690,1,0,1,1992,6,24,1992,6,5,1994,9,30,202,4,1442,14.00832,,,,0,2,2,59.33333,59.33333,2,2,0,0,,,"HZDS",74,86.666667,96711,"SNS",15,6.6666667,96710,"Independents",0,6.6666667,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,15,3,3,2,"Meciar","HZDS",96711,,
"Slovakia",317,317,936,"SVK",96,1,,,,1,420,2,0,1,1993,1,12,1992,6,5,1994,9,30,66,4,1240,5.322581,4,4,4,0,2,2,59.33333,59.33333,2,2,0,0,2,,"HZDS",74,86.666667,96711,"SNS",15,6.6666667,96710,"Independents",0,6.6666667,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,15,3,3,2,"Meciar","HZDS",96711,,
"Slovakia",317,317,936,"SVK",96,1,,,2802,2,592,3,0,1,1993,3,19,1992,6,5,1994,9,30,236,4,1174,20.10221,7,7,7,0,4,4,49.33333,49.33333,1,1,0,0,1,,"HZDS",74,87.5,96711,"Independents",0,12.5,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,16,3,3,2,"Meciar","HZDS",96711,,
"Slovakia",317,317,936,"SVK",96,1,,,2803,3,719,4,0,1,1993,11,10,1992,6,5,1994,9,30,126,4,938,13.43284,5,5,5,0,5,5,49.33333,49.33333,2,2,0,0,1,,"HZDS",66,66.666667,96711,"SNS",8,16.666667,96710,"Independents",0,16.666667,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,18,3,3,2,"Meciar","HZDS",96711,,
"Slovakia",317,317,936,"SVK",96,1,,,2804,4,817,5,0,1,1994,3,16,1992,6,5,1994,9,30,271,4,812,33.37439,1,1,1,1,5,3,46,55.33333,5,6,1,0,0,,"SDL",28,38.888889,96220,"KDH",18,27.777778,96521,"APR",10,22.222222,,"ADSR",8,5.5555556,96431,"NDS",5,5.5555556,96712,"[MKDH]",14,,96953,"",,,,"",,,,"",,,,"",,,,150,18,3,3,3,"Moravcik","APR",,,
"Slovakia",317,317,936,"SVK",96,1,,,2805,5,26,6,0,1,1994,12,12,1994,9,30,1998,9,25,1418,4,1388,102.1614,,1,1,1,2,2,55.33333,55.33333,3,3,0,2,0,0,"HZDS",61,68.421053,96711,"ZRS",13,10.526316,96210,"SNS",9,21.052632,96710,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,19,3,3,2,"Meciar","HZDS",96711,,
"Slovakia",317,317,936,"SVK",96,1,,,2806,6,699,7,1,1,1998,10,30,1998,9,25,2002,9,20,1478,4,1426,103.6466,,1,1,1,3,3,62,62,4,4,0,1,0,0,"SDK",42,45,96522,"SDL",23,30,96220,"SMK-MKP",15,15,96952,"SOP",13,10,96422,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,20,,3,2,"Dzurinda","SDK",96522,,
"Slovakia",317,317,936,"SVK",96,1,,,2807,7,547,8,1,1,2002,11,16,2002,9,20,2006,6,17,1180,4,1404,84.04559,,4,4,0,2,2,52,52,4,4,0,0,2,2,"SDKU",28,37.5,96523,"SMK-MKP",20,25,96952,"KDH",15,18.75,96521,"ANO",15,18.75,96424,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,16,,2,3,"Dzurinda","SDKU",96523,,
"Slovakia",317,317,936,"SVK",96,1,,,2808,,185,9,1,1,2006,2,8,2002,9,20,2006,6,17,146,4,224,65.17857,,1,1,1,5,5,35.33333,35.33333,3,3,0,0,3,,"SDKU-DS",23,37.5,96523,"SMK-MKP",20,31.25,96952,"ANO",10,18.75,96424,"Independents",,12.5,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,16,,2,3,"Dzurinda","SDKU-DS",96523,,
"Slovakia",317,317,936,"SVK",96,1,,,2809,,269,10,1,1,2006,7,4,2006,6,17,2010,6,12,1466,4,1444,101.5235,,,1,1,2,2,56.66667,56.66667,3,3,0,1,0,0,"Smer(3)",50,40,96423,"SNS",20,20,96710,"L'S-HZDS",15,6.6666667,96711,"Independents",,33.333333,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,15,,3,4,"Fico","Smer(3)",96423,,
"Slovakia",317,317,936,"SVK",96,1,,,2810,,319,11,2,1,2010,7,9,2010,6,12,2012,3,10,635,4,1434,44.28173,,,5,1,2,2,52.66667,52.66667,4,4,0,0,0,0,"SDKU-DS",28,33.333333,96523,"SaS",22,26.666667,96440,"KDH",15,20,96521,"Most",14,20,96955,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,15,,,3,"Radicova","SDKU-DS",96523,,
"Slovakia",317,317,936,"SVK",96,1,,,,,1027,12,2,1,2012,4,4,2012,3,10,,,,,4,1436,,,,,,1,1,55.33333,55.33333,1,1,0,1,0,0,"Smer(3)",83,73.333333,96423,"Independents",,26.666667,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,15,,,4,"Fico","Smer(3)",96423,,
"Slovenia",349,349,961,"SVN",97,1,,,2903,1,559,1,0,1,1993,1,12,1992,12,6,1996,11,10,441,4,1424,30.9691,4,4,4,0,3,3,66.66666,66.66666,5,5,0,,,,"LDS",22,,97421,"SKD",15,,97520,"ZLSD",14,,97223,"ZS-ESS",5,,97110,"SDSS",4,,97320,"",,,,"",,,,"",,,,"",,,,"",,,,90,,3,3,3,"Drnovsek","LDS",97421,,
"Slovenia",349,349,961,"SVN",97,1,,,2904,2,145,2,0,1,1994,3,29,1992,12,6,1996,11,10,680,4,983,69.17599,4,4,4,0,2,2,62.22222,62.22222,3,3,0,,3,,"LDS",27,,97421,"SKD",15,,97520,"ZLSD",14,,97223,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,,3,3,3,"Drnovsek","LDS",97421,,
"Slovenia",349,349,961,"SVN",97,1,,,2905,3,562,3,0,1,1996,2,7,1992,12,6,1996,11,10,386,4,303,127.3927,1,1,1,1,5,5,38.88889,38.88889,2,2,0,,2,,"LDS",25,,97421,"SKD",10,,97520,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,,2,2,2,"Drnovsek","LDS",97421,,
"Slovenia",349,349,961,"SVN",97,1,,,2906,4,644,4,0,1,1997,2,27,1996,11,10,2000,10,15,1196,4,1352,88.46154,,5,5,0,2,2,54.44444,54.44444,3,3,0,,1,1,"LDS",25,,97421,"SLS",19,,97521,"DESUS",5,,97951,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,,2,2,2,"Drnovsek","LDS",97421,,
"Slovenia",349,349,961,"SVN",97,1,,,2907,5,768,5,1,1,2000,6,7,1996,11,10,2000,10,15,176,4,156,112.8205,,1,1,1,5,5,50,50,3,3,0,,1,,"SLS",19,,97521,"SDSS",16,,97320,"SKD",10,,97520,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,,,4,4,"Bajuk","SLS",97521,,
"Slovenia",349,349,961,"SVN",97,1,,,2908,6,505,6,1,1,2000,11,30,2000,10,15,2004,10,3,749,4,1415,52.93286,,2,2,0,2,2,60,60,3,3,0,0,1,1,"LDS",34,62.5,97421,"ZLSD",11,18.75,97321,"SLS",9,18.75,97620,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,16,,3,2,"Drnovsek","LDS",97421,,
"Slovenia",349,349,961,"SVN",97,1,,,2909,7,187,7,1,1,2002,12,19,2000,10,15,2004,10,3,488,4,666,73.27327,,4,4,0,3,3,64.44444,64.44444,4,4,0,0,3,,"LDS",34,52.941176,97421,"ZLSD",11,17.647059,97321,"SLS",9,17.647059,97620,"DESUS",4,5.8823529,97951,"Independents",,5.8823529,,"",,,,"",,,,"",,,,"",,,,"",,,,90,17,,3,2,"Rop","LDS",97421,,
"Slovenia",349,349,961,"SVN",97,1,,,2910,,292,8,1,1,2004,4,20,2000,10,15,2004,10,3,227,4,178,127.5281,,1,1,1,2,2,54.44444,54.44444,3,3,0,0,3,,"LDS",34,76.470588,97421,"ZLSD",11,17.647059,97321,"DESUS",4,5.8823529,97951,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,17,,3,2,"Rop","LDS",97421,,
"Slovenia",349,349,961,"SVN",97,1,,,2911,,407,9,1,1,2004,12,3,2004,10,3,2008,9,21,1449,4,1400,103.5,,,1,1,2,2,54.44444,54.44444,4,4,0,2,1,1,"SDS",29,52.941176,97330,"NS-KLS",9,23.529412,97522,"SLS",7,17.647059,97521,"DESUS",4,5.8823529,97951,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,17,,4,4,"Jansa","SDS",97330,,
"Slovenia",349,349,961,"SVN",97,1,,,2912,,803,10,2,1,2008,11,21,2008,9,21,2011,12,4,962,4,1400,68.71429,,,5,0,2,2,55.55556,55.55556,4,4,0,0,1,1,"SD",29,52.631579,97322,"Zares(1)",9,21.052632,97440,"DESUS",7,15.789474,97951,"LDS",5,10.526316,97421,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,19,,,4,"Pahor","SD",97322,,
"Slovenia",349,349,961,"SVN",97,1,,,,,907,11,2,1,2011,7,11,2008,9,21,2011,12,4,214,4,438,48.85845,,,5,1,5,5,45.55556,45.55556,3,3,0,0,3,,"SD",29,78.947368,97322,"DESUS",7,10.526316,97951,"LDS",5,10.526316,97421,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,19,,,4,"Pahor","SD",97322,,
"Slovenia",349,349,961,"SVN",97,1,,,,,990,12,2,1,2012,2,10,2011,12,4,2014,7,13,357,4,1393,25.62814,,,4,0,3,3,55.55556,55.55556,5,5,0,0,0,0,"SDS",26,38.461538,97330,"DLGV",8,15.384615,97450,"DESUS",6,15.384615,97951,"SLS",6,15.384615,97521,"NS-KLS",4,15.384615,97522,"",,,,"",,,,"",,,,"",,,,"",,,,90,13,,,4,"Jansa","SDS",97330,,
"Slovenia",349,349,961,"SVN",97,1,,,,,,13,2,1,2013,2,1,2011,12,4,2014,7,13,47,4,1036,4.53668,,,5,0,5,5,45.55556,45.55556,4,4,0,0,4,,"SDS",26,53.846154,97330,"DESUS",5,15.384615,97951,"SLS",6,15.384615,97521,"NS-KLS",4,15.384615,97522,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,13,,,4,"Jansa","SDS",97330,,
"Slovenia",349,349,961,"SVN",97,1,,,,,1047,14,2,1,2013,3,20,2011,12,4,2014,7,13,437,4,989,44.18605,,,,0,2,2,54.44444,54.44444,4,4,0,1,1,,"PS",27,42.857143,97340,"SD",10,21.428571,97322,"DL",7,21.428571,97450,"DESUS",5,14.285714,97951,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,14,,,4,"Bratusek","PS",97340,,
"Slovenia",349,349,961,"SVN",97,1,,,,,,15,2,1,2014,5,31,2011,12,4,2014,7,13,110,4,552,19.92754,,,1,1,2,2,51.11111,51.11111,5,5,0,0,4,,"ZaAB",10,30.769231,,"PS",14,7.6923077,97340,"SD",10,23.076923,97322,"DL",7,23.076923,97450,"DESUS",5,15.384615,97951,"",,,,"",,,,"",,,,"",,,,"",,,,90,13,,,4,"Bratusek","ZaAB",,,
"Slovenia",349,349,961,"SVN",97,0,,,,,1144,16,2,1,2014,9,18,2014,7,13,,,,,4,1394,,,,,,3,3,57.77778,57.77778,3,3,0,0,2,2,"SMC(1)",36,58.823529,,"DESUS",10,23.529412,97951,"SD",6,17.647059,97322,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,90,17,,,3,"Cerar","SMC(1)",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,1,0,0,1948,6,3,1948,5,26,1953,4,15,1778,5,,,1,,1,1,2,2,52.66667,52.66667,2,2,0,,,,"NP",70,,,"AP",9,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,,1,,1,"Malan","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,2,0,0,1953,4,16,1953,4,15,1958,4,16,230,5,,,2,,2,0,1,1,60.25641,60.25641,1,1,0,,1,1,"NP",94,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,156,,1,,1,"Malan","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,3,0,0,1953,12,2,1953,4,15,1958,4,16,1605,5,,,1,,1,1,1,1,60.25641,60.25641,1,1,0,,1,,"NP",94,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,156,,1,,1,"Strydom","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,4,0,0,1958,4,25,1958,4,16,1961,10,8,131,5,,,,,,0,1,1,66.02564,66.02564,1,1,0,,1,1,"NP",103,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,156,,1,,1,"Strydom","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,5,0,0,1958,9,3,1958,4,16,1961,10,8,1155,5,,,1,,1,1,1,1,66.02564,66.02564,1,1,0,,1,,"NP",103,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,156,,1,,1,"Verwoerd","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,6,0,0,1961,11,1,1961,10,8,1966,3,30,1615,5,,,1,,1,1,1,1,67.30769,67.30769,1,1,0,,1,1,"NP",105,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,156,,1,,1,"Verwoerd","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,7,0,0,1966,4,4,1966,3,30,1970,4,22,162,5,,,,,,0,1,1,72.28915,72.28915,1,1,0,,1,1,"NP",120,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,166,,1,,1,"Verwoerd","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,8,0,0,1966,9,13,1966,3,30,1970,4,22,1343,5,,,1,,1,1,1,1,72.28915,72.28915,1,1,0,,1,,"NP",120,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,166,,1,,1,"Vorster","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,9,0,0,1970,5,18,1970,4,22,1974,4,24,1442,5,,,1,,1,1,1,1,71.08434,71.08434,1,1,0,,1,1,"NP",118,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,166,,1,,1,"Vorster","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,10,0,0,1974,4,29,1974,4,24,1977,11,30,1367,5,,,1,,1,1,1,1,71.92982,71.92982,1,1,0,,1,1,"NP",123,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,171,,1,,1,"Vorster","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,11,0,0,1978,1,25,1977,11,30,1981,4,29,247,5,,,3,,3,0,1,1,81.81818,81.81818,1,1,0,,1,1,"NP",135,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,165,,1,,1,"Vorster","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,12,0,0,1978,9,29,1977,11,30,1981,4,29,945,5,,,1,,1,1,1,1,81.81818,81.81818,1,1,0,,1,,"NP",135,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,165,,1,,1,"Botha","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,13,0,0,1981,5,1,1981,4,29,1987,5,6,1235,5,,,,,,0,1,1,79.39394,79.39394,1,1,0,,1,1,"NP",131,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,165,,1,,1,"Botha","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,14,0,0,1984,9,17,1981,4,29,1987,5,6,986,5,,,1,,1,1,1,1,79.39394,79.39394,1,1,0,,1,,"NP",131,,,"LP",,,,"NPP",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,165,,1,,1,"Botha","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,15,0,0,1987,5,31,1987,5,6,1989,9,6,843,5,,,2,,2,1,1,1,74.7191,74.7191,1,1,0,,1,1,"NP",133,,,"LP",,,,"NPP",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,178,,1,,1,"Botha","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,16,0,0,1989,9,20,1989,9,6,1994,4,26,1538,5,,,,,,0,1,1,57.86517,57.86517,1,1,0,,1,1,"NP",103,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,178,,1,,1,"De Klerk","NP",,,
"South Africa",560,560,199,"SSD",113,0,,,,,,17,0,0,1993,12,7,1989,9,6,1994,4,26,154,5,,,1,,1,1,,,,,0,0,0,,0,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,3,,3,".",".",,,
"South Africa",560,560,199,"SSD",113,1,,,,,,18,0,0,1994,5,10,1994,4,26,1999,6,2,783,5,1812,43.21192,4,,4,0,3,3,94.25,94.25,3,3,0,,0,0,"ANC",252,,181310,"NP",82,,,"Inkhata",43,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,400,,3,,3,"Mandela","ANC",181310,,
"South Africa",560,560,199,"SSD",113,1,,,,,,19,0,0,1996,7,1,1994,4,26,1999,6,2,,5,1029,,,,,,3,3,73.75,73.75,2,2,0,,2,,"ANC",252,,181310,"Inkhata",43,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,400,,4,,4,"Mandela","ANC",181310,,
"Spain",230,230,184,"ESP",33,1,,1,1501,,205,1,0,1,1977,7,5,1977,6,15,1979,3,1,640,4,1441,44.4136,1,1,1,1,4,4,47.14286,47.14286,1,1,0,,,,"UCD",165,,33430,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,350,,2,2,3,"Suarez Gonzalez","UCD",33430,,
"Spain",230,230,184,"ESP",33,1,,2,1502,,539,2,0,1,1979,4,6,1979,3,1,1982,10,28,693,4,1425,48.63158,2,2,2,0,4,4,48,48,1,1,0,,1,1,"UCD",168,,33430,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,350,,2,2,3,"Suarez Gonzalez","UCD",33430,,
"Spain",230,230,184,"ESP",33,1,,3,1503,,406,3,0,1,1981,2,27,1979,3,1,1982,10,28,644,4,732,87.97814,1,1,1,1,4,4,48,48,1,1,0,,1,,"UCD",168,,33430,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,350,,2,2,3,"Calvo Sotelo y Bustello","UCD",33430,,
"Spain",230,230,184,"ESP",33,1,,4,1504,,238,4,0,1,1982,12,3,1982,10,28,1986,6,22,1331,4,1425,93.40351,1,1,1,1,1,1,57.71429,57.71429,1,1,0,,0,0,"PSOE",202,,33320,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,350,,4,4,4,"Gonzalez Marquez","PSOE",33320,,
"Spain",230,230,184,"ESP",33,1,,5,1505,,834,5,0,1,1986,7,26,1986,6,22,1989,10,29,1230,4,1427,86.19482,1,1,1,1,1,1,52.57143,52.57143,1,1,0,,1,1,"PSOE",184,,33320,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,350,,4,4,4,"Gonzalez Marquez","PSOE",33320,,
"Spain",230,230,184,"ESP",33,1,,6,1506,,37,6,0,1,1989,12,7,1989,10,29,1993,6,6,1315,4,1422,92.47539,1,1,4,1,4,4,50,50,1,1,0,1,1,1,"PSOE",175,100,33320,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,350,19,4,4,4,"Gonzalez Marquez","PSOE",33320,,
"Spain",230,230,184,"ESP",33,1,,7,1507,,654,7,0,1,1993,7,14,1993,6,6,1996,3,3,1025,4,1423,72.03092,1,1,5,1,4,4,45.42857,45.42857,1,1,0,2,1,1,"PSOE",159,100,33320,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,350,18,4,4,4,"Gonzalez Marquez","PSOE",33320,,
